TZ16_CODE,TZ16_NAME,Tz16_Area
"229",Glebe_Wigram Rd and Glebe Point Rd,315047.71427599998
"230",Forest Lodge Public School,264510.42208599998
"231",Forest Lodge_Arundel St and Short St,173239.01969099999
"232",Glebe_Mitchell St and Westmoreland St,232952.14946399999
"233",Broadway Shopping Centre_Glebe_Glebe St and Cowper St,261480.14518799999
"236",University of Sydney_Main Camperdown Campus,676764.97324500000
"237",Camperdown Park,218120.30025599999
"238",Royal Prince Alfred Hospital,121114.57134300000
"239",Darlington,164191.11499199999
"240",Darlington_Edward St and Vine St,101330.16513900000
"241",Camperdown_Australia St and Hopgate St,154119.91726300001
"242",Royal Prince Alfred Medical Centre,182355.61012900001
"243",Darlington_Golden Grove St and Abercrombie St,106463.63612800000
"244",Australia Council For The Arts Darlington,47056.82315390000
"245",Newtown St Stephens Cemetery,303163.57981800003
"246",Macdonaldtown Station_North,150254.72179899999
"247",Newtown Station_North,126811.31347400000
"248",Newtown_Rawson St and Reiby St,164566.96104600001
"249",Newtown Station_South,196527.57950900000
"250",Newtown_Kent St and College St,112151.92745400000
"251",St Peters Station_North,327894.75998500001
"252",Rydges Camperdown,122246.05732300000
"163",Garden Island,381186.06232600001
"164",The Finger Wharf Apartments,52090.21364280000
"165",Woolloomooloo_Dowling St and Nesbitt St,151331.18467799999
"166",St Vincents Catholic College,86089.02352459999
"167",Elizabeth Bay House,170159.01730499999
"168",Cook and Phillip Park,91441.36856620001
"169",East Sydney High School,84997.09303449999
"170",Kings Cross Station,102648.53902400000
"171",Kingsgate Shopping Centre,99450.84370880001
"172",El Alamein Fountain,32089.49260580000
"173",St Luke's Hospital,205467.09468099999
"151",Pyrmont_Darling Island,112076.02003400000
"152",John St Square MLR,190243.61286400000
"153",Fish Markets MLR,170909.71325500001
"154",Hardwood St,35693.56714680000
"155",Experiment St,26340.36787450000
"156",Wentworth Park MLR,128912.90833500000
"157",Powerhouse Museum Ultimo,216002.29129200001
"158",Broadway Shopping Centre_Glebe_Mountain St and Small St,127790.31814300000
"159",UTS_Ultimo_West,186450.68426000001
"160",ABC Ultimo Centre,24653.01667390000
"186",Darling Island_Pyremont Park,142837.36891799999
"187",City Star Casino,126462.59227500000
"205",Lee St_Sydney,32822.56964720000
"206",CUB Site Chippendale_North,67788.95451030000
"207",Chippendale,187159.21099100000
"208",Central Station_South,98898.45908170000
"209",CUB Site Chippendale_South,76395.85090229999
"210",Darlington_Everleigh St and Hudson St,82407.67614590000
"211",Redfern_Wells St and Renwick St,48427.51673350000
"212",Redfern Mail Exchange Redfern,183141.67816600000
"213",Redfern,84579.03100590000
"214",Surry Hills Shopping Village,198242.54141199999
"215",Redfern Station,125999.11801200001
"216",Everleigh,142960.50371900000
"217",Redfern_Wyndham St and Boundary St,51585.44232050000
"218",Rachel Forster Hospital,100300.52172600001
"219",Redfern Oval,145169.57589300000
"220",Redfern_Baptist St and Zamia St,91638.84331450000
"221",Redfern_Charles Moore Ave,58148.03661280000
"224",Australian Technology Park North,103762.07808799999
"225",Macdonaldtown Station,137200.34698400000
"222",Australian Technology Park,99706.28375720000
"223",Explorer St and Aurora Place,42544.25711230000
"188",Oxford Square,47579.91998950000
"189",Goulburn St and Brisbane St,29150.99879230000
"190",Sydney Police Centre,30316.65012230000
"191",Darlinghurst_Lower Darling St,10865.46847970000
"192",Campbell St and Mary St,27883.46255660000
"193",Campbell St and Riley St,87823.02852890000
"194",Centennial Plaza,19079.87430420000
"195",Albion St and Riley St,61938.17187780000
"196",Albion St and Flinders St,200637.24891500000
"197",United Dental Hospital Of Sydney,48153.17300980000
"198",News Ltd,107285.52272399999
"199",Bourke St and Arthur St,207204.52523599999
"200",Prince Alfred Park,90732.58600830000
"201",Strawberry Hills_Elizabeth St and Belvoir St,190652.97341800001
"202",Bourke St and Mort St,154619.20773699999
"1",Barangaroo_Headland Park,64884.12626270000
"2",Barangaroo_Northern Cove,74488.64591200001
"3",Barangaroo_Southern Cove,30794.77399380000
"4",Barangaroo_Jenkins Lane,13964.45013150000
"5",Barangaroo_Ferry Terminal,33804.09123210000
"6",Sydney CBD_Moores Wharf,23405.44884010000
"7",Sydney CBD_Hickson Road_Western End,26724.96224120000
"8",Sydney CBD_The Rocks_Argyle Place,25366.41025350000
"9",Walsh Bay,66847.64739280001
"10",Sydney CBD_Hickson Road_Eastern End,32784.86580510000
"11",Sydney CBD_Dawes Point Park,41747.85415290000
"12",Sydney CBD_The Rocks_Trinity Ave,30434.40330200000
"13",Sydney CBD_Gloucester Walk,12779.90741680000
"14",Sydney CBD_The Rocks_Argyle Centre,20559.55429310000
"15",Sydney CBD_Hickson Rd Reserve,20572.76852010000
"16",Sydney CBD_Sydney Cove Overseas Passenger Terminal,26328.30349910000
"17",Sydney Opera House,40824.62043420000
"18",Sydney CBD_Kent St_Northern Section,31599.51639030000
"19",Sydney CBD_Sydney Observatory,118316.46610799999
"20",Sydney CBD_The Rocks_King George V Recreation Centre,27769.69912290000
"21",Sydney CBD_The Rocks_Sydney Harbour Foreshore Authority,15983.04424340000
"22",Sydney CBD_Museum of Contemporary Art,20519.07661310000
"23",Sydney CBD_Circular Quay East_The Toaster,24003.08411500000
"24",Sydney CBD_The Rocks_Shangri La Hotel,12648.13519970000
"25",Sydney CBD_The Rocks_Four Seasons Hotel,9991.84969293000
"26",Sydney CBD_Circular Quay Station-Wharves,27298.33603850000
"27",Sydney CBD_The Rocks_Science House,7229.63767569000
"28",Sydney CBD_The Rocks_Cove Apartments,9381.66809219000
"29",Sydney CBD_Grosvenor Place,11975.35026070000
"30",Sydney CBD_Circular Quay_Herald Square,32090.31856710000
"31",Sydney CBD_Circular Quay_Gateway Quayside,29015.88831630000
"32",Sydney CBD_Circular Quay_Customs House,12695.54134990000
"33",Sydney CBD_Circular Quay_AMP Centre,13111.99091430000
"34",Sydney CBD_Sir Stamford and InterContinental Hotels,14064.62245600000
"35",Royal Botanic Gardens,431650.55952499999
"36",Sydney CBD_Maritime Trade Towers,19950.23797090000
"37",Sydney CBD_35 Clarence St,12826.76054490000
"38",Sydney CBD_1 York St,7629.56232113000
"39",Sydney CBD_AAP Centre,19490.92875210000
"40",Sydney CBD_10 Bond St and 20 Bond St,14572.64987870000
"41",Sydney CBD_Royal Exchange Building,7146.81692580000
"42",Sydney CBD_Lands Dept Building_Bridge St,6357.73940580000
"43",Sydney CBD_Department of Education Building,6398.75455489000
"44",Sydney CBD_Governor Macquarie Tower_Governor Phillip Tower,11622.65432490000
"45",Sydney CBD_ABN Amro Tower_Aurora Place,22184.07850190000
"46",Sydney CBD_The York Apartment Hotel,6129.61146714000
"47",Sydney CBD_Metcentre,13887.99946070000
"48",Sydney CBD_Australia Square,13399.92826080000
"49",Sydney CBD_Radisson Plaza Hotel,12977.67412750000
"50",Sydney CBD_25 Bligh St,16749.40533220000
"51",Sydney CBD_Wentworth Hotel,12746.48331970000
"52",Sydney CBD_Chifley Square_Chifley Tower,15234.74127540000
"53",Sydney CBD_King St Wharf_Northern End,29032.55945310000
"54",Sydney CBD_Westpac Place,17119.20494920000
"55",Sydney CBD_83 Clarence St,10947.03166500000
"56",Sydney CBD_Wynyard Station_York St,12411.30385140000
"57",Sydney CBD_Wynyard Station_George St,30102.61627960000
"58",Sydney CBD_Hunter Connection,21693.94338270000
"59",Sydney CBD_QBE Building,10366.01952120000
"60",Sydney CBD_Savings Bank Building,10816.13419730000
"61",Sydney CBD_Colonial Centre_Goodsell Building,9573.43000047000
"62",Sydney CBD_Martin Place Station_Hunter St and Macquarie St,14067.41982620000
"63",Sydney CBD_Parliament House_Sydney Hospital,68780.05288610001
"64",Mrs Macquaries Chair,143531.90266500000
"65",Sydney CBD_King St Wharf_Southern End,14395.44478730000
"66",Sydney CBD_Slip St,16475.59194410000
"67",Sydney CBD_Lumley House,19926.00009930000
"68",Sydney CBD_Red Cross House,14129.87803990000
"69",Sydney CBD_AWA Building,8170.83463712000
"70",Barrack St and York St,7780.21181102000
"71",Centenary Square,7520.76043586000
"72",Centenary Square and George,10913.76095690000
"73",Sydney CBD_No.1 Martin Place,24095.53390700000
"74",MLC Centre Sydney,19218.99924330000
"75",Martin Place and Elizabeth St,10794.63396330000
"76",Martin Place and Phillip St,9440.49918476000
"77",Martin Place Station,14175.23919760000
"78",Star City_Pyrmont Bay Ferry Wharf,22341.37155890000
"79",Sydney Aquarium,42496.50077130000
"80",Allianz Centre,22366.29743960000
"81",King St and Clarence St,15089.06278640000
"82",Westpac Building,16846.33276110000
"83",King St and George St,17061.28475490000
"84",Sydney CBD_Strand Arcade,16576.71141700000
"85",Sydney CBD_Centrepoint,15275.41577000000
"86",David Jones_Elizabeth Street,12122.55966220000
"87",Law Courts Building Sydney,11853.13910080000
"88","Darling Harbour_Novotel, Grand Mercure, Ibis",39939.40501740000
"89",Harbourside_Darling Harbour,93823.67929669999
"90",Cockle Bay Wharf,12729.91792660000
"91",Cockle Bay Wharf_East,28385.95122850000
"92",Market St and Kent St,18947.31593960000
"93",Market St and Clarence St,12537.29957940000
"94",Market St and York St,15443.30978880000
"95",Queen Victoria Building,11986.26124490000
"96",Sydney CBD_Galeries Victoria,28064.59260760000
"97",Piccadilly Arcade,28769.26750590000
"98",Sheraton On The Park,19184.57675940000
"99",St. Mary's Cathedral,20220.24647300000
"100",Art Gallery Of NSW,186788.43851300000
"101",Darling Harbour_Crown Plaza Hotel,15834.87293320000
"102",Druitt St and Kent St,13826.33208240000
"103",Sydney CBD_Sydney Town Hall,26694.84618340000
"104",Town Hall Station,16072.83088350000
"105",Sydney CBD_Defence Plaza,14487.89449780000
"106",Park St and Elizabeth St,9942.01292823000
"107",St James Station,193075.44948000001
"108",Exhibition Centre_Darling Harbour,150505.34813400000
"109",Millennium Towers,22973.25762580000
"110",Bathurst St and Kent St,20750.75601390000
"111",Greater Union Cinema Centre,22793.48345150000
"112",Bathurst St and Pitt St,11404.28474220000
"113",Wilmot St and Pitt St,5237.62160381000
"114",Court Of Petty Sessions,15263.08820820000
"115",Bathurst St and Castlereagh St,21789.64452660000
"116",Bathurst St and Elizabeth St,15744.04239470000
"117",Liverpool St and Sussex,19668.80926160000
"118",Liverpool St and George,19684.19280580000
"119",World Square Sydney,26149.04052900000
"120",Masonic Centre,16347.60654340000
"121",Sydney CBD_Downing Centre,10757.60982410000
"122",Liverpool St and Nithsdale St,13472.45922720000
"123",Liverpool St and Commonweath St,15796.49971130000
"124",Liverpool St and Wentworth St,10162.97600650000
"125",Entertainment Centre,53119.85590000000
"126",Holiday Inn_Chinatown,14490.35532420000
"127",Sussex Centre_Chinatown,8467.15302061000
"128",Little Hay St and Sussex St_Chinatown,5928.61529349000
"129",Goulburn St and George St,14109.95468550000
"130",Scruffy Murphys,22704.04236540000
"131",Regis Tower,18089.78680290000
"132",Goulburn St and Wentworth St,20109.46224580000
"133",Capitol Square,11803.27490900000
"134",Sydney CBD_Belmore Park,63159.93172620000
"135",Paddys Market,19807.01643140000
"136",UTS_Ultimo_East,37750.69755230000
"137",Hay St and George St,6217.88418055000
"138",Central Square MLR Stop,6141.05932355000
"139",Parker St and Hay St,4997.04058582000
"140",Sydney CBD_Sydney Central Building,10195.43285850000
"141",Ultimo St and Hay St,8099.01110903000
"142",Ultimo St and George St,22076.00183590000
"143",Sydney CBD_McKell Building,6937.28463917000
"144",Sydney TAFE,26313.20257400000
"145",Rawson St and Pitt St,14492.18867810000
"146",Central Station,133134.54147200001
"147",Goat Island,64184.28731420000
"148",Fort Denison,4123.15217964000
"149",Sydney CBD_Jenkins St,17113.30218470000
"150",Sydney CBD_King St Wharf_Southern End,12229.09607110000
"161",Sydney CBD_Perpetual Trustee Building,13745.71998930000
"162",Sydney CBD_Myer Building,10138.71447680000
"174",Sydney CBD_Sky Garden,8448.47352148000
"268",Waterloo_John St and Botany Rd,107346.67963800000
"270",Waterloo,130306.76864500000
"271",Waterloo Park,191812.97403000001
"272",Waterloo_Young St and Danks St,141414.00645799999
"273",Waterloo_Crown Square Shopping Plaza,128222.62968600000
"274",Waterloo_Elizabeth St and Allen St,151506.53970200001
"275",Waterloo_Elizabeth St and Powell St,86600.00795980000
"276",Hpm Industries,194544.93660700001
"277",Green Square_Merton St and Tilford St,96489.69621749999
"278",Grandstand Pl,143279.70739500000
"279",Green Square_Town Centre,105880.06121600000
"280",Hutchison Wk,102145.13454600000
"281",Zetland_Epsom Rd and Joynton Ave,106939.54245399999
"282",Link Rd,125553.80327600001
"283",Beaconsfield Industrial Area,175716.34531000000
"284",Southside Business Centre,172817.82916400000
"285",Rosebery_Stedman St and Spring St,146419.50279500001
"286",Rosebury_Dalmeny Ave and Kimberley Grove,161852.77579600000
"287",Rosebery_Hayes Rd and Dunning Ave,209569.78580000001
"288",Rosebery_Bannerman Cr and Asquith Ave,259611.98126299999
"289",Rosebery_Gardiners Rd Public School,204666.75245500001
"290",Rosebery Cathedral,308888.15665899997
"291",Green Square_North,59231.17346560000
"292",Green Square_South,63952.77979720000
"500",Yeshiva Girls High,138326.99483300000
"501",Bondi,287445.80340799998
"502",Bondi_Watson St and Grove St,289010.78857500001
"503",Tamarama Beach,410357.25002699997
"504",Bronte Beach,630732.86394199997
"505",Bronte,736183.57658899995
"508",North Bondi,474658.80682699999
"509",Bondi Golf Club,446994.32140600000
"510",North Bondi_Brighton Bvd and Wairoa Av,449851.28232200001
"511",Bondi Beach_Wellington St and O'Brien St,369154.31645500002
"512",Bondi Beach_Roscoe St and O'Brien St,158848.85263499999
"513",Bondi Beach,381822.51230000000
"514",Bondi Beach_Lamrock Ave and Consett Ave,174774.06849800001
"517",Bondi Junction Station,70930.92335250000
"518",Bondi Junction CBD,131667.27494900001
"519",Bondi_Paul St and Kenilworth St,178178.08342499999
"520",Bondi Junction_Ruthven St and Gowrie St,270139.73694600002
"521",Waverley Park,311784.35954600002
"522",War Memorial Hospital,279092.88750600000
"523",Queens Park,852690.67176099995
"524",Waverley,310109.16309200000
"525",Bondi Junction_Waverley Library,114421.77992200000
"527",Centennial Park,1975068.04034000007
"530",Darling Point Ferry Wharf,241004.72224400000
"531",Darling Point,250751.41913699999
"532",Shillings Beach Point Piper,610371.30581399996
"533",The Scots College,369763.72878700000
"534",Ascham Girls School_West,245114.40327600000
"535",Double Bay Ferry Wharf,146327.70213900000
"536",Double Bay Plaza,101894.00282400000
"537",Ascham Girls School_East,106703.72984700000
"538",Bellevue Hill,466235.22775199998
"539",Edgecliff Station,158550.29369600001
"540",Bellevue Hill_Drumalbyn Rd and Beresford Rd,499799.23625800002
"541",Edgecliff_Manning Rd and Court Rd,183763.25498100001
"542",Bellevue Hill_Carlotta Rd,303154.62166499998
"543",Bellevue Hill South,248536.15888199999
"544",Bellevue Hill_Suttie Rd and Ranfurley Rd,351842.60576200002
"545",Bellevue Park,420914.77991200000
"548",Diamond Bay,406087.36606600002
"549",Dover Heights_Portland St and Lancaster Rd,571988.22317000001
"550",Dover Heights High School,361923.99520399998
"551",Dover Heights,526869.68992000003
"554",White City,110978.18109899999
"555",The Scottish Hospital,170257.59376200000
"556",Paddington,148291.28313800000
"557",Five Ways Paddington,252131.16286899999
"558",Paddington_Elizabeth St and Hargrave St,315197.58829500002
"559",Paddington_University of NSW,98502.78832599999
"560",Victoria Barracks,158442.63007700001
"561",Paddington_Elizabeth St and Paddington St,147485.25465900000
"562",Regent St and Stewart St,127589.18627999999
"563",Paddington Markets,73325.69185740000
"564",Cooks Rd and Mitchell St,250452.87986900000
"565",Sydney Cricket Ground,855654.20608899998
"566",Moore Park Golf Course,730212.98466099997
"567",Moore Park Supacenta,279379.75765799999
"570",Watsons Bay Ferry Wharf,606436.41273200000
"571",Parsley Bay,621630.39249400003
"572",Nielsen Park,1104113.26182999997
"573",Rose Bay Towns Rd,519201.62673199998
"574",Rose Bay Ferry Wharf,1497776.82098000008
"575",Vaucluse_Lighthouse Reserve Dunbar_Head,777348.13166099996
"577",Wolper Jewish Hospital,402151.38175800000
"578",Woollahra Galleries,446630.07526600000
"579",Woollahra,258314.25924000001
"580",Cooper Park,171059.22847900001
"600",Clovelly_Knox St and Greville St,211226.16104499999
"601",Clovelly_Clifton Rd and Burnie St,540224.55687099998
"602",Coogee,462768.02923799999
