tz16_code,tz16_name,lga_code16,lga_name16,gsc_distri,GIC_AreaName,GIC_Precinct_190919,SGS_CoDBC_UrbanType190924,SGS_CoDBC_Precincts190924,ERP_2016,ERP_2056,EMP_2016,EMP_2056,Tz16_Area,PopDensity_2016,PopDensity_2056,EmpDensity_2016,EmpDensity_2056,PopDensity_Diff,EmpDensity_Diff
311.0,Marrickvile Golf Club,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3652.0,6453.0,253.0,425.0,628718.333127,5808.642451757967,10263.73760711779,402.4059529832327,675.9783795172881,4455.0951553598225,273.5724265340554
312.0,Marrickville_Hampden Av and Day St,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1341.0,2376.0,277.0,441.0,272911.100325,4913.688004639795,8706.131766610106,1014.9825333968852,1615.9108203177848,3792.4437619703112,600.9282869208996
313.0,Tempe Station_West,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,837.0,1632.0,516.0,802.0,369403.128829,2265.81730006801,4417.937674684578,1396.8479412605652,2171.0698621918086,2152.1203746165684,774.2219209312434
314.0,Marrickville Station_North,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1613.0,4120.0,832.0,1435.0,174219.30353,9258.445920272243,23648.35535742197,4775.590208100747,8236.74513055838,14389.909437149727,3461.154922457633
315.0,Marrickville_McNeilly Park,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,984.0,2893.0,3.0,6.0,149176.343331,6596.220138045957,19393.155344885115,20.110427250140113,40.220854500280225,12796.935206839158,20.110427250140113
316.0,Stanmore_Northumberland Av and Great Western Hwy,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2203.0,3077.0,1303.0,2138.0,298312.902995,7384.863269011613,10314.672845550946,4367.896885847541,7166.971252449764,2929.8095765393327,2799.0743666022227
317.0,Petersham Station_North,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3752.0,5624.0,824.0,1386.0,499329.477566,7514.076714015088,11263.104328257157,1650.2130096877486,2775.7223682369167,3749.027614242069,1125.5093585491682
318.0,Lewisham Station_North,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,871.0,1567.0,276.0,501.0,234728.246715,3710.673990836485,6675.804986958406,1175.8278088069687,2134.3830877256933,2965.130996121921,958.5552789187245
319.0,Stanmore Station_North,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2554.0,3084.0,307.0,517.0,381332.55069,6697.566193545973,8087.429185941965,805.0715823878675,1355.7720133372231,1389.8629923959925,550.7004309493557
320.0,Stanmore Station_South,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2768.0,3362.0,876.0,1514.0,403021.001336,6868.128437039709,8341.99703949693,2173.583999583376,3756.628054074465,1473.8686024572207,1583.044054491089
321.0,Petersham Station_South,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3530.0,6097.0,1342.0,2190.0,542398.875895,6508.125582257574,11240.805007089073,2474.193918240698,4037.618987292942,4732.679424831499,1563.425069052244
322.0,Newtown_Belmore St and London St,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1139.0,1560.0,308.0,545.0,109466.861671,10404.975374403597,14250.888133511511,2813.6368878984263,4978.675662028059,3845.912759107914,2165.038774129633
323.0,Petersham_Wardell Rd and Morgan St,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1537.0,1957.0,156.0,254.0,187703.888364,8188.429197691481,10425.996057177768,831.0962620949064,1353.19519597504,2237.5668594862873,522.0989338801336
324.0,Enmore_Wemyss St and Harrington St,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1569.0,1922.0,143.0,235.0,171806.89792,9132.345784687806,11186.978074040766,832.3297942704628,1367.8146968780334,2054.6322893529596,535.4849026075706
325.0,Newtown_Sydney Institute Design Centre,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1417.0,2143.0,398.0,689.0,169282.387738,8370.628621998792,12659.320491844326,2351.1010526150453,4070.1221739994126,4288.691869845534,1719.0211213843672
328.0,St Peters Station_South,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1170.0,2462.0,886.0,1269.0,244535.499852,4784.581382695429,10068.067832646278,3623.195816297564,5189.430576615811,5283.486449950849,1566.2347603182475
329.0,St Peters_Greenway and Banks Estate,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2120.0,4456.0,1229.0,1812.0,464058.769706,4568.3868906153975,9602.232068199155,2648.371456870907,3904.6778517901416,5033.8451775837575,1256.3063949192347
330.0,Burrows Industrial Estate,17200.0,Sydney (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,16.0,24.0,1183.0,1583.0,465036.498356,34.40590159388199,51.60885239082299,2543.8863490976496,3404.0338889446994,17.202950796940996,860.1475398470498
331.0,Sydenham Station_East,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2556.0,3040.0,751.0,1041.0,509351.89146,5018.141765751597,5968.368923272635,1474.42271755847,2043.773700370662,950.227157521038,569.3509828121921
332.0,Cooks River Rail Freight Terminal,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4.0,754.0,1036.0,1379.0,552961.423961,7.233777668154509,1363.567090447125,1873.548416052018,2493.844851096267,1356.3333127789706,620.2964350442492
333.0,Tempe Station_East,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1655.0,2159.0,640.0,976.0,415004.730113,3987.9063536200333,5202.350342879548,1542.1510974723997,2351.7804236454094,1214.443989259515,809.6293261730098
334.0,Salvation Army Tempe,14170.0,Inner West (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,759.0,845.0,1347.0,1954.0,1196198.99837,634.5098106872276,706.4042029390084,1126.066818176147,1633.5074704648787,71.8943922517808,507.4406522887316
400.0,Orica Australia,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,7.0,170.0,3083.0,3425.0,1386676.05388,5.048042749720524,122.59532392178414,2223.3022567697676,2469.9352025418275,117.54728117206362,246.63294577205988
401.0,Discovery Cove Industrial Park,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,14.0,22.0,3166.0,3877.0,1173102.38161,11.934167229961625,18.75369136136827,2698.826675004179,3304.9118821829443,6.819524131406643,606.0852071787654
402.0,Caltex Sydney Terminal,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,707.0,1215.0,802674.751688,0.0,0.0,880.8050814021507,1513.6890719994528,0.0,632.8839905973022
405.0,Sir Joseph Banks Corporate Park,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2497.0,4521.0,2929.0,4379.0,655251.376196,3810.751248621709,6899.642128561772,4470.04021113856,6682.931404771511,3088.890879940063,2212.8911936329505
406.0,Botany William St,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2947.0,4390.0,322.0,500.0,409999.886089,7187.806875049437,10707.320048003741,785.3660718581333,1219.5125339412007,3519.5131729543045,434.1464620830674
407.0,Port Air Industrial Estate,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,781.0,1152.0,2607.0,3269.0,637552.179583,1224.9977727483013,1806.9109272804649,4089.0770724133436,5127.423455972083,581.9131545321636,1038.346383558739
408.0,Botany Industrial Area,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,5056.0,12257.0,2948.0,4012.0,1721738.65922,2936.5664602608863,7118.966594821536,1712.2226908324947,2330.2026579443586,4182.40013456065,617.979967111864
409.0,Mascot_Ricketty St,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4.0,11.0,14095.0,18281.0,454663.319422,8.797718727530256,24.193726500708205,31000.96136613474,40207.77401449515,15.39600777317795,9206.812648360414
410.0,Mascot_Qantas HO,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,99.0,270.0,7977.0,10347.0,305741.994788,323.8024271695032,883.0975286440996,26090.625874051788,33842.25973659444,559.2951014745964,7751.633862542651
411.0,Mascot Station,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,6355.0,17382.0,795.0,1031.0,298564.447387,21285.186684543965,58218.586144884845,2662.7416859500318,3453.1907902068965,36933.39946034088,790.4491042568648
412.0,Rosebery_Gardeners Rd and Sutherland St,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2913.0,5739.0,715.0,1372.0,460963.419113,6319.373466999365,12450.011784108945,1551.0992203585809,2976.3750074573045,6130.63831710958,1425.2757870987236
413.0,Eastlakes Shopping Centre,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3947.0,5882.0,256.0,404.0,383147.386895,10301.518775806397,15351.794638787236,668.150191691522,1054.4245212631831,5050.2758629808395,386.27432957166116
414.0,Mascot_Public School,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2741.0,6846.0,1830.0,2827.0,583161.683328,4700.240222158631,11739.454418423198,3138.0662555820118,4847.712188267949,7039.214196264567,1709.6459326859376
415.0,Eastlakes Public School,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2825.0,3975.0,494.0,902.0,327414.418656,8628.208896835737,12140.577120326392,1508.7912194820724,2754.9183805118,3512.3682234906555,1246.1271610297276
416.0,J J Cahill Memorial High School,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2874.0,6106.0,849.0,1608.0,466210.438944,6164.598129784085,13097.089833146008,1821.0660446021882,3449.0862187518474,6932.491703361923,1628.0201741496592
417.0,The Lakes Golf Course,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3002.0,4757.0,959.0,1407.0,2675453.3537,1122.0528273641567,1778.0164223088918,358.44392453105473,525.892181246292,655.9635949447352,167.44825671523728
418.0,Mascot_Carinya Ave,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,844.0,2109.0,127.0,196.0,199624.371282,4227.940679686453,10564.842290827879,636.1948653082696,981.8440440978019,6336.901611141426,345.64917878953224
420.0,Marist College High School,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1261.0,1422.0,411.0,935.0,487078.36313,2588.905801310337,2919.448096322997,843.8067282621321,1919.6089803530256,330.5422950126599,1075.8022520908935
421.0,Bonnie Doon Golf Club,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1418.0,2534.0,1043.0,1632.0,939991.741222,1508.5238920892898,2695.768365694119,1109.58421681885,1736.1854667769542,1187.2444736048292,626.6012499581041
422.0,Pagewood_Wentworth Av and Page St,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2543.0,4761.0,513.0,662.0,604707.964459,4205.3357148604555,7873.221918384046,848.3433825101903,1094.7433123230915,3667.8862035235907,246.39992981290118
423.0,Eastgardens Shopping Centre,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,793.0,126.0,236.0,112150.752058,0.0,7070.83978883968,1123.4877848597725,2104.310454181796,7070.83978883968,980.8226693220236
424.0,South Point Shopping Centre,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3079.0,4630.0,1112.0,1549.0,512005.407294,6013.608364553852,9042.873247120602,2171.852062807367,3025.358673820694,3029.26488256675,853.5066110133271
425.0,Matraville Public School,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3557.0,4825.0,199.0,346.0,269583.886023,13194.408807121834,17897.954032713762,738.1746844580391,1283.45950162051,4703.545225591928,545.284817162471
426.0,Pagewood Green,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,1331.0,1564.0,2918.0,188026.465287,0.0,7078.790732827887,8317.977991091522,15519.091929670754,7078.790732827887,7201.113938579232
428.0,Port Botany Business Park_West,16550.0,Randwick (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,7.0,9.0,1042.0,1338.0,347360.443414,20.15197796041814,25.909685949109036,2999.765862107957,3851.90664443421,5.757707988690896,852.140782326253
429.0,Military Rd,16550.0,Randwick (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,2506.0,3339.0,1273071.43554,0.0,0.0,1968.4676994869715,2622.7907616069424,0.0,654.3230621199709
430.0,Port Botany_Southern Container Terminal,16550.0,Randwick (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,1808.0,2053.0,1178896.19436,0.0,0.0,1533.6379985360188,1741.4595193553355,0.0,207.82152081931667
433.0,Sydney Domestic Airport,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,31.0,61.0,9553.0,13152.0,3301122.99869,9.390743699129622,18.47856018215829,2893.8636954124286,3984.0987461597674,9.087816483028668,1090.2350507473388
434.0,Sydney International Airport,16650.0,Rockdale (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,33.0,71.0,8479.0,11674.0,2217937.1613,14.878690242359124,32.0117274911363,3822.9216534837274,5263.44939058486,17.133037248777175,1440.527737101133
435.0,Sydney Airport_Runway,11100.0,Botany Bay (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3.0,5.0,446.0,614.0,3375902.1535,0.8886513481706572,1.4810855802844287,132.11283376137104,181.87730925892785,0.5924342321137716,49.764475497556816
500.0,Yeshiva Girls High,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2127.0,2628.0,322.0,528.0,138326.994833,15376.608178092016,18998.460880124974,2327.8175050990267,3817.0423686095837,3621.8527020329584,1489.224863510557
501.0,Bondi,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4127.0,5928.0,785.0,1200.0,287445.803408,14357.489137324941,20623.018077553246,2730.9495936031203,4174.700015699038,6265.528940228305,1443.7504220959177
502.0,Bondi_Watson St and Grove St,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2869.0,4036.0,710.0,1032.0,289010.788575,9926.965059491118,13964.87660512588,2456.655696144543,3570.8009555227723,4037.9115456347627,1114.1452593782292
503.0,Tamarama Beach,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3142.0,3927.0,543.0,829.0,410357.250027,7656.742995994998,9569.710294485154,1323.237252331408,2020.190943246293,1912.9672984901563,696.9536909148851
504.0,Bronte Beach,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3657.0,4569.0,622.0,993.0,630732.863942,5798.017209923416,7243.954233563053,986.1544174384371,1574.3590619234212,1445.9370236396371,588.2046444849841
505.0,Bronte,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3735.0,4654.0,855.0,1318.0,736183.5765889998,5073.462813861704,6321.79275387212,1161.3951019683418,1790.314320928976,1248.329940010416,628.9192189606342
508.0,North Bondi,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4143.0,5107.0,687.0,1055.0,474658.806827,8728.374867191727,10759.307373098758,1447.3554269275203,2222.6491636223204,2030.9325059070306,775.2937366948001
509.0,Bondi Golf Club,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3027.0,3711.0,450.0,693.0,446994.321406,6771.898109306425,8302.118891191327,1006.7241986084874,1550.3552658570707,1530.220781884902,543.6310672485832
510.0,North Bondi_Brighton Bvd and Wairoa Av,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4861.0,5922.0,908.0,1410.0,449851.282322,10805.793361105803,13164.350603675903,2018.4448409553731,3134.3691913514053,2358.5572425700993,1115.9243503960322
511.0,Bondi Beach_Wellington St and O'Brien St,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4057.0,5200.0,541.0,834.0,369154.316455,10989.98391501823,14086.250026644022,1465.5117816181569,2259.21779273483,3096.2661116257914,793.7060111166729
512.0,Bondi Beach_Roscoe St and O'Brien St,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2540.0,4005.0,804.0,1182.0,158848.852635,15990.04309987914,25212.64669882518,5061.415217442059,7441.035804746907,9222.603598946042,2379.6205873048484
513.0,Bondi Beach,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2037.0,2913.0,1117.0,1631.0,381822.5123,5334.939492513522,7629.199185906671,2925.443010867749,4271.618219091582,2294.259693393149,1346.1752082238336
514.0,Bondi Beach_Lamrock Ave and Consett Ave,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2107.0,2969.0,450.0,658.0,174774.068498,12055.5641812739,16987.645967822595,2574.7526727922427,3764.860574882879,4932.081786548695,1190.1079020906363
517.0,Bondi Junction Station,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,786.0,1472.0,2257.0,3417.0,70930.9233525,11081.20355481453,20752.584774410927,31819.690105873276,48173.62919440363,9671.381219596396,16353.939088530351
518.0,Bondi Junction CBD,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1000.0,2392.0,6868.0,9727.0,131667.274949,7594.90162143433,18167.00467847092,52161.784336010984,73875.60807169173,10572.10305703659,21713.82373568075
519.0,Bondi_Paul St and Kenilworth St,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2080.0,2640.0,449.0,699.0,178178.083425,11673.714073120158,14816.637092806355,2519.950778284111,3923.041412072592,3142.923019686197,1403.0906337884808
520.0,Bondi Junction_Ruthven St and Gowrie St,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2391.0,3125.0,966.0,1375.0,270139.736946,8850.974784498116,11568.087077188042,3575.9270773003677,5089.958313962738,2717.112292689926,1514.0312366623707
521.0,Waverley Park,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2298.0,2781.0,301.0,492.0,311784.359546,7370.478760853165,8919.626385523348,965.4108385625774,1578.0137294777012,1549.1476246701832,612.6028909151238
522.0,War Memorial Hospital,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1969.0,2618.0,892.0,1466.0,279092.887506,7054.998848573918,9380.389530506103,3196.0685489730495,5252.731494164227,2325.3906819321855,2056.6629451911776
523.0,Queens Park,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3295.0,4252.0,852.0,1422.0,852690.6717609998,3864.2383564429956,4986.567979239945,999.1900090104499,1667.6621981371593,1122.3296227969495,668.4721891267094
524.0,Waverley,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2684.0,3306.0,1068.0,1720.0,310109.163092,8655.016747130876,10660.76205887283,3443.948541704834,5546.433981022767,2005.7453117419536,2102.4854393179326
525.0,Bondi Junction_Waverley Library,18050.0,Waverley (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1559.0,2918.0,4303.0,6516.0,114421.779922,13625.028391122321,25502.137809682445,37606.47669467566,56947.20012607636,11877.109418560123,19340.7234314007
527.0,Centennial Park,16550.0,Randwick (C),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3.0,3.0,124.0,195.0,1975068.04034,1.518935013238107,1.518935013238107,62.782647213841756,98.73077586047695,0.0,35.9481286466352
530.0,Darling Point Ferry Wharf,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1524.0,1686.0,213.0,311.0,241004.722244,6323.5275467219235,6995.713545782915,883.8001098764894,1290.4311463454844,672.1859990609919,406.63103646899503
531.0,Darling Point,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2007.0,2218.0,198.0,280.0,250751.419137,8003.942737023793,8845.41354794159,789.626637733289,1116.6437301278834,841.4708109177982,327.01709239459433
532.0,Shillings Beach Point Piper,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2312.0,2719.0,1201.0,1758.0,610371.305814,3787.858272460373,4454.665502949721,1967.6547513948565,2880.214032433104,666.8072304893476,912.5592810382475
533.0,The Scots College,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2139.0,2397.0,708.0,985.0,369763.728787,5784.775069791004,6482.517925333818,1914.7362082337686,2663.8632275568675,697.7428555428141,749.1270193230989
534.0,Ascham Girls School_West,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1508.0,1669.0,594.0,803.0,245114.403276,6152.229244162306,6809.065390256557,2423.3582036023936,3276.0212752402726,656.8361460942515,852.663071637879
535.0,Double Bay Ferry Wharf,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,866.0,981.0,420.0,565.0,146327.702139,5918.223189053888,6704.130425475593,2870.2699069314467,3861.1964224196845,785.9072364217054,990.9265154882378
536.0,Double Bay Plaza,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,489.0,1231.0,2073.0,2777.0,101894.002824,4799.104819197676,12081.182070413783,20344.67135009567,27253.812030494777,7282.077251216107,6909.1406803991085
537.0,Ascham Girls School_East,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1095.0,1226.0,909.0,1304.0,106703.729847,10262.059269812735,11489.757684740101,8518.914955488379,12220.753687521283,1227.6984149273667,3701.838732032904
538.0,Bellevue Hill,18500.0,Woollahra (A),Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1761.0,2090.0,370.0,526.0,466235.227752,3777.0633688295898,4482.715752898263,793.5908270681136,1128.1858784806157,705.6523840686737,334.595051412502
