TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056,LOC_PID,NSW_LOCA_2,LGA_NAME16_2,Split_id,merge_id,Pop_2016,Pop_BuildO,LGA_CODE16_2,TZ16_CODE_2,Precinct_2,Sub-precin_2,Area,layer,path
"510",Waverley (A),"18050",OutWSPP,OutWSPP,"908","1410",,,Waverley (A),,,"4861","5922","18050","510",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"511",Waverley (A),"18050",OutWSPP,OutWSPP,"541","834",,,Waverley (A),,,"4057","5200","18050","511",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"512",Waverley (A),"18050",OutWSPP,OutWSPP,"804","1182",,,Waverley (A),,,"2540","4005","18050","512",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"513",Waverley (A),"18050",OutWSPP,OutWSPP,"1117","1631",,,Waverley (A),,,"2037","2913","18050","513",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"514",Waverley (A),"18050",OutWSPP,OutWSPP,"450","658",,,Waverley (A),,,"2107","2969","18050","514",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"517",Waverley (A),"18050",OutWSPP,OutWSPP,"2257","3417",,,Waverley (A),,,"786","1472","18050","517",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"518",Waverley (A),"18050",OutWSPP,OutWSPP,"6868","9727",,,Waverley (A),,,"1000","2392","18050","518",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"519",Waverley (A),"18050",OutWSPP,OutWSPP,"449","699",,,Waverley (A),,,"2080","2640","18050","519",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"520",Waverley (A),"18050",OutWSPP,OutWSPP,"966","1375",,,Waverley (A),,,"2391","3125","18050","520",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"521",Waverley (A),"18050",OutWSPP,OutWSPP,"301","492",,,Waverley (A),,,"2298","2781","18050","521",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"522",Waverley (A),"18050",OutWSPP,OutWSPP,"892","1466",,,Waverley (A),,,"1969","2618","18050","522",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"523",Waverley (A),"18050",OutWSPP,OutWSPP,"852","1422",,,Waverley (A),,,"3295","4252","18050","523",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"524",Waverley (A),"18050",OutWSPP,OutWSPP,"1068","1720",,,Waverley (A),,,"2684","3306","18050","524",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"525",Waverley (A),"18050",OutWSPP,OutWSPP,"4303","6516",,,Waverley (A),,,"1559","2918","18050","525",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"527",Randwick (C),"16550",OutWSPP,OutWSPP,"124","195",,,Randwick (C),,,"3","3","16550","527",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"530",Woollahra (A),"18500",OutWSPP,OutWSPP,"213","311",,,Woollahra (A),,,"1524","1686","18500","530",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"531",Woollahra (A),"18500",OutWSPP,OutWSPP,"198","280",,,Woollahra (A),,,"2007","2218","18500","531",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"532",Woollahra (A),"18500",OutWSPP,OutWSPP,"1201","1758",,,Woollahra (A),,,"2312","2719","18500","532",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"533",Woollahra (A),"18500",OutWSPP,OutWSPP,"708","985",,,Woollahra (A),,,"2139","2397","18500","533",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"534",Woollahra (A),"18500",OutWSPP,OutWSPP,"594","803",,,Woollahra (A),,,"1508","1669","18500","534",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"535",Woollahra (A),"18500",OutWSPP,OutWSPP,"420","565",,,Woollahra (A),,,"866","981","18500","535",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"536",Woollahra (A),"18500",OutWSPP,OutWSPP,"2073","2777",,,Woollahra (A),,,"489","1231","18500","536",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"537",Woollahra (A),"18500",OutWSPP,OutWSPP,"909","1304",,,Woollahra (A),,,"1095","1226","18500","537",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"538",Woollahra (A),"18500",OutWSPP,OutWSPP,"370","526",,,Woollahra (A),,,"1761","2090","18500","538",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"539",Woollahra (A),"18500",OutWSPP,OutWSPP,"1632","2314",,,Woollahra (A),,,"1569","1635","18500","539",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"540",Woollahra (A),"18500",OutWSPP,OutWSPP,"263","365",,,Woollahra (A),,,"2094","2410","18500","540",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"541",Woollahra (A),"18500",OutWSPP,OutWSPP,"1421","1885",,,Woollahra (A),,,"1379","1787","18500","541",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"542",Woollahra (A),"18500",OutWSPP,OutWSPP,"191","266",,,Woollahra (A),,,"1443","2057","18500","542",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"543",Woollahra (A),"18500",OutWSPP,OutWSPP,"227","307",,,Woollahra (A),,,"1137","1401","18500","543",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"544",Woollahra (A),"18500",OutWSPP,OutWSPP,"164","233",,,Woollahra (A),,,"1312","1514","18500","544",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"545",Woollahra (A),"18500",OutWSPP,OutWSPP,"421","595",,,Woollahra (A),,,"3909","4618","18500","545",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"548",Waverley (A),"18050",OutWSPP,OutWSPP,"343","527",,,Waverley (A),,,"3075","3926","18050","548",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"549",Waverley (A),"18050",OutWSPP,OutWSPP,"414","629",,,Waverley (A),,,"3267","4199","18050","549",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"550",Waverley (A),"18050",OutWSPP,OutWSPP,"635","1000",,,Waverley (A),,,"3383","4039","18050","550",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"551",Waverley (A),"18050",OutWSPP,OutWSPP,"377","610",,,Waverley (A),,,"1797","2535","18050","551",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"554",Woollahra (A),"18500",OutWSPP,OutWSPP,"142","202",,,Woollahra (A),,,"163","183","18500","554",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"555",Woollahra (A),"18500",OutWSPP,OutWSPP,"499","713",,,Woollahra (A),,,"1883","2627","18500","555",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"556",Woollahra (A),"18500",OutWSPP,OutWSPP,"855","1157",,,Woollahra (A),,,"1636","1699","18500","556",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"557",Woollahra (A),"18500",OutWSPP,OutWSPP,"1076","1437",,,Woollahra (A),,,"2699","2870","18500","557",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"558",Woollahra (A),"18500",OutWSPP,OutWSPP,"623","869",,,Woollahra (A),,,"2630","2867","18500","558",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"561",Woollahra (A),"18500",OutWSPP,OutWSPP,"934","1293",,,Woollahra (A),,,"1548","1622","18500","561",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"570",Woollahra (A),"18500",OutWSPP,OutWSPP,"926","1505",,,Woollahra (A),,,"905","987","18500","570",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"571",Woollahra (A),"18500",OutWSPP,OutWSPP,"836","1158",,,Woollahra (A),,,"1866","2090","18500","571",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"572",Woollahra (A),"18500",OutWSPP,OutWSPP,"578","812",,,Woollahra (A),,,"1687","2070","18500","572",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"573",Woollahra (A),"18500",OutWSPP,OutWSPP,"675","926",,,Woollahra (A),,,"2099","2421","18500","573",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"574",Woollahra (A),"18500",OutWSPP,OutWSPP,"1849","2464",,,Woollahra (A),,,"3538","4926","18500","574",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"575",Woollahra (A),"18500",OutWSPP,OutWSPP,"24","33",,,Woollahra (A),,,"2475","2771","18500","575",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"577",Woollahra (A),"18500",OutWSPP,OutWSPP,"434","624",,,Woollahra (A),,,"2659","2924","18500","577",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"578",Woollahra (A),"18500",OutWSPP,OutWSPP,"1822","2442",,,Woollahra (A),,,"3100","3327","18500","578",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"579",Woollahra (A),"18500",OutWSPP,OutWSPP,"727","1009",,,Woollahra (A),,,"1500","1581","18500","579",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"580",Woollahra (A),"18500",OutWSPP,OutWSPP,"344","484",,,Woollahra (A),,,"798","845","18500","580",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"600",Randwick (C),"16550",OutWSPP,OutWSPP,"296","504",,,Randwick (C),,,"1451","1759","16550","600",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"601",Randwick (C),"16550",OutWSPP,OutWSPP,"447","743",,,Randwick (C),,,"3354","4048","16550","601",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"602",Randwick (C),"16550",OutWSPP,OutWSPP,"439","708",,,Randwick (C),,,"3375","4329","16550","602",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"603",Randwick (C),"16550",OutWSPP,OutWSPP,"493","785",,,Randwick (C),,,"3317","4466","16550","603",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"604",Randwick (C),"16550",OutWSPP,OutWSPP,"1415","2252",,,Randwick (C),,,"4238","5737","16550","604",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"605",Randwick (C),"16550",OutWSPP,OutWSPP,"237","397",,,Randwick (C),,,"2792","3473","16550","605",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"606",Randwick (C),"16550",OutWSPP,OutWSPP,"474","791",,,Randwick (C),,,"2858","3510","16550","606",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"607",Randwick (C),"16550",OutWSPP,OutWSPP,"199","344",,,Randwick (C),,,"1717","2193","16550","607",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"608",Randwick (C),"16550",OutWSPP,OutWSPP,"430","728",,,Randwick (C),,,"4194","6515","16550","608",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"624",Randwick (C),"16550",OutWSPP,OutWSPP,"212","346",,,Randwick (C),,,"2823","4086","16550","624",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"625",Randwick (C),"16550",OutWSPP,OutWSPP,"1550","2157",,,Randwick (C),,,"1771","3634","16550","625",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"626",Randwick (C),"16550",OutWSPP,OutWSPP,"486","780",,,Randwick (C),,,"1757","2175","16550","626",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"627",Randwick (C),"16550",OutWSPP,OutWSPP,"655","1057",,,Randwick (C),,,"2625","3264","16550","627",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"628",Randwick (C),"16550",OutWSPP,OutWSPP,"251","384",,,Randwick (C),,,"2197","2859","16550","628",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"629",Randwick (C),"16550",OutWSPP,OutWSPP,"459","763",,,Randwick (C),,,"4171","5129","16550","629",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"630",Randwick (C),"16550",OutWSPP,OutWSPP,"1060","1691",,,Randwick (C),,,"1763","6109","16550","630",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"631",Randwick (C),"16550",OutWSPP,OutWSPP,"108","177",,,Randwick (C),,,"2123","2734","16550","631",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"632",Randwick (C),"16550",OutWSPP,OutWSPP,"281","464",,,Randwick (C),,,"2682","3735","16550","632",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"633",Randwick (C),"16550",OutWSPP,OutWSPP,"211","342",,,Randwick (C),,,"2345","7543","16550","633",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"634",Randwick (C),"16550",OutWSPP,OutWSPP,"142","230",,,Randwick (C),,,"783","2290","16550","634",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"635",Randwick (C),"16550",OutWSPP,OutWSPP,"369","599",,,Randwick (C),,,"3","11","16550","635",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"611",Randwick (C),"16550",OutWSPP,OutWSPP,"449","743",,,Randwick (C),,,"3479","5705","16550","611",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"612",Randwick (C),"16550",OutWSPP,OutWSPP,"313","503",,,Randwick (C),,,"3219","4569","16550","612",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"613",Randwick (C),"16550",OutWSPP,OutWSPP,"607","990",,,Randwick (C),,,"2832","4403","16550","613",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"614",Randwick (C),"16550",OutWSPP,OutWSPP,"409","699",,,Randwick (C),,,"1887","2620","16550","614",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"615",Randwick (C),"16550",OutWSPP,OutWSPP,"7563","13800",,,Randwick (C),,,"3345","4733","16550","615",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"616",Randwick (C),"16550",OutWSPP,OutWSPP,"362","585",,,Randwick (C),,,"0","0","16550","616",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"617",Randwick (C),"16550",OutWSPP,OutWSPP,"467","791",,,Randwick (C),,,"949","1444","16550","617",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"609",Randwick (C),"16550",OutWSPP,OutWSPP,"692","1107",,,Randwick (C),,,"2926","4576","16550","609",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"610",Randwick (C),"16550",OutWSPP,OutWSPP,"37","57",,,Randwick (C),,,"1266","1731","16550","610",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"618",Randwick (C),"16550",OutWSPP,OutWSPP,"679","1060",,,Randwick (C),,,"2739","4659","16550","618",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"619",Randwick (C),"16550",OutWSPP,OutWSPP,"155","248",,,Randwick (C),,,"3341","4151","16550","619",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"620",Randwick (C),"16550",OutWSPP,OutWSPP,"496","786",,,Randwick (C),,,"2091","2764","16550","620",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
"621",Randwick (C),"16550",OutWSPP,OutWSPP,"288","465",,,Randwick (C),,,"2940","3781","16550","621",OutWSPP,OutWSPP,,CoD_ToMerge,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/CoD_ToMerge.shp|layername=CoD_ToMerge
