TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056
"3603",Liverpool (C),"14900",Established,Established_Liverpool (C),"238","829"
"3604",Liverpool (C),"14900",Miller,Miller,"924","2915"
"3594",Liverpool (C),"14900",Aerotropolis,Kemps Creek,"68","450"
"3599",Liverpool (C),"14900",Aerotropolis,Kemps Creek,"170","509"
"3607",Liverpool (C),"14900",Aerotropolis,Kemps Creek,"220","661"
"3608",Liverpool (C),"14900",Aerotropolis,Badgerys Creek,"31","132"
"3610",Liverpool (C),"14900",WS Parkland,WS Parkland,"96","439"
"3611",Liverpool (C),"14900",Aerotropolis,Kemps Creek,"132","872"
"3612",Liverpool (C),"14900",Aerotropolis,Aerotropolis Core,"184","41841"
"3613",Liverpool (C),"14900",Aerotropolis,Rossmore,"77","175"
"3614",Liverpool (C),"14900",Aerotropolis,Rossmore,"155","355"
"3615",Liverpool (C),"14900",SWGA,Austral,"54","2036"
"3616",Liverpool (C),"14900",SWGA,Austral,"44","3731"
"3617",Liverpool (C),"14900",Aerotropolis,Aerotropolis Core,"234","3254"
"3618",Liverpool (C),"14900",Aerotropolis,Aerotropolis Core,"4","2378"
"3619",Liverpool (C),"14900",Aerotropolis,Rossmore,"156","358"
"3620",Liverpool (C),"14900",Aerotropolis,Rossmore,"149","343"
"3621",Liverpool (C),"14900",SWGA,Austral,"167","2813"
"3622",Liverpool (C),"14900",Aerotropolis,Aerotropolis Core,"84","2745"
"3623",Liverpool (C),"14900",Aerotropolis,Aerotropolis Core,"54","2605"
"3624",Liverpool (C),"14900",SWGA,Austral,"143","2423"
"3625",Liverpool (C),"14900",Aerotropolis,Agriculture and Agribusiness,"387","1141"
"3626",Liverpool (C),"14900",Aerotropolis,Agriculture and Agribusiness,"21","1909"
"3627",Liverpool (C),"14900",SWGA,Leppington North,"13","71"
"3628",Liverpool (C),"14900",Aerotropolis,Agriculture and Agribusiness,"28","128"
"3629",Liverpool (C),"14900",Aerotropolis,Aerotropolis Core,"99","5490"
"3630",Liverpool (C),"14900",SWGA,Leppington North,"33","1333"
"3631",Liverpool (C),"14900",Aerotropolis,Rossmore,"130","403"
"3632",Liverpool (C),"14900",Aerotropolis,Rossmore,"152","1535"
"3633",Liverpool (C),"14900",SWGA,Leppington North,"838","3728"
"3634",Liverpool (C),"14900",SWGA,Leppington North,"21","4083"
"3650",Camden (A),"11450",SWGA,South Creek West,"2","5"
"3651",Camden (A),"11450",SWGA,South Creek West,"13","72"
"3652",Camden (A),"11450",SWGA,South Creek West,"49","129"
"3653",Camden (A),"11450",SWGA,Rossmore SW,"103","533"
"3654",Camden (A),"11450",SWGA,Rossmore SW,"133","1667"
"3655",Camden (A),"11450",SWGA,Leppington North,"83","4453"
"3656",Liverpool (C),"14900",SWGA,Leppington North,"133","490"
"3657",Camden (A),"11450",SWGA,South Creek West,"12","156"
"3658",Camden (A),"11450",SWGA,Leppington North,"169","4926"
"3659",Camden (A),"11450",SWGA,Lowes Creek Maryland,"35","199"
"3660",Camden (A),"11450",SWGA,Leppington Stage 1,"56","579"
"3661",Camden (A),"11450",Rural,Rural_Camden (A),"181","467"
"3662",Camden (A),"11450",SWGA,Catherine Fields,"97","240"
"3663",Camden (A),"11450",SWGA,Catherine Fields North,"70","108"
"3664",Camden (A),"11450",SWGA,Catherine Fields North,"74","114"
"3665",Camden (A),"11450",SWGA,Leppington Stages 2-5,"51","85"
"3666",Camden (A),"11450",SWGA,Leppington Stage 1,"41","69"
"3667",Camden (A),"11450",Rural,Rural_Camden (A),"30","78"
"3668",Camden (A),"11450",SWGA,Lowes Creek Maryland,"33","918"
"3669",Camden (A),"11450",SWGA,South Creek West,"25","4428"
"3670",Camden (A),"11450",SWGA,Leppington Stages 2-5,"40","69"
"3671",Camden (A),"11450",SWGA,South Creek West,"28","808"
"3672",Camden (A),"11450",SWGA,Pondicherry,"37","910"
"3673",Camden (A),"11450",SWGA,Catherine Fields,"102","219"
"3674",Camden (A),"11450",SWGA,Catherine Fields North,"50","80"
"3675",Camden (A),"11450",SWGA,Catherine Fields North,"68","97"
"3676",Camden (A),"11450",SWGA,East Leppington,"263","743"
"3677",Camden (A),"11450",Rural,Rural_Camden (A),"75","195"
"3678",Camden (A),"11450",SWGA,Oran Park,"35","90"
"3679",Camden (A),"11450",SWGA,Oran Park,"15","357"
"3680",Camden (A),"11450",SWGA,Oran Park,"5","14"
"3681",Camden (A),"11450",SWGA,Catherine Fields,"147","327"
"3682",Camden (A),"11450",Rural,Rural_Camden (A),"349","949"
"3683",Camden (A),"11450",SWGA,Oran Park,"26","894"
"3684",Camden (A),"11450",SWGA,Oran Park,"22","58"
"3685",Camden (A),"11450",SWGA,Oran Park,"822","5051"
"3686",Camden (A),"11450",SWGA,Catherine Fields,"173","372"
"3687",Camden (A),"11450",SWGA,Gledswood Hills/The Crest,"137","384"
"3688",Camden (A),"11450",Rural,Rural_Camden (A),"116","321"
"3689",Camden (A),"11450",SWGA,Catherine Fields (Part),"127","2387"
"3690",Camden (A),"11450",SWGA,Catherine Fields (Part),"31","85"
"3691",Camden (A),"11450",SWGA,Turner Road,"4","35"
"3692",Camden (A),"11450",SWGA,Turner Road,"66","800"
"3693",Camden (A),"11450",SWGA,Turner Road,"792","7406"
"3694",Camden (A),"11450",SWGA,Turner Road,"1","16"
"3598",Liverpool (C),"14900",Aerotropolis,Western Sydney Airport,"2","5066"
"3609",Liverpool (C),"14900",Aerotropolis,Western Sydney Airport,"1","2821"
"3635",Liverpool (C),"14900",Aerotropolis,Western Sydney Airport,"3","5047"
"3636",Liverpool (C),"14900",Aerotropolis,Western Sydney Airport,"3","7291"
"3708",Liverpool (C),"14900",Established,Established_Liverpool (C),"422","764"
"3709",Liverpool (C),"14900",Established,Established_Liverpool (C),"467","1336"
"3710",Liverpool (C),"14900",Established,Established_Liverpool (C),"187","483"
"3711",Liverpool (C),"14900",Established,Established_Liverpool (C),"301","821"
"3713",Liverpool (C),"14900",Established,Established_Liverpool (C),"190","412"
"3714",Liverpool (C),"14900",Established,Established_Liverpool (C),"1101","2253"
"3712",Liverpool (C),"14900",Established,Established_Liverpool (C),"492","960"
"3715",Liverpool (C),"14900",Established,Established_Liverpool (C),"193","642"
"3716",Liverpool (C),"14900",Green Valley,Green Valley,"107","321"
"3717",Liverpool (C),"14900",Established,Established_Liverpool (C),"20","35"
"3718",Liverpool (C),"14900",15th Ave,15th Ave,"478","1156"
"3723",Liverpool (C),"14900",15th Ave,15th Ave,"467","1215"
"3726",Liverpool (C),"14900",15th Ave,15th Ave,"387","1106"
"3727",Liverpool (C),"14900",Established,Established_Liverpool (C),"213","503"
"3729",Liverpool (C),"14900",Carnes Hill,Carnes Hill,"846","1833"
"3731",Liverpool (C),"14900",Established,Established_Liverpool (C),"275","622"
"3732",Liverpool (C),"14900",Established,Established_Liverpool (C),"253","573"
"3595",Liverpool (C),"14900",Established,Established_Liverpool (C),"73","149"
"3596",Liverpool (C),"14900",Middleton Grange,Middleton Grange,"461","1035"
"3597",Liverpool (C),"14900",WS Parkland,WS Parkland,"18","36"
"3724",Liverpool (C),"14900",WS Parkland,WS Parkland,"328","872"
"3725",Liverpool (C),"14900",15th Ave,15th Ave,"203","469"
"3728",Liverpool (C),"14900",Established,Established_Liverpool (C),"178","413"
"3730",Liverpool (C),"14900",Established,Established_Liverpool (C),"419","973"
"3400",Fairfield (C),"12850",Bonnyrigg,Bonnyrigg,"994","1347"
"3401",Fairfield (C),"12850",Established,Established_Fairfield (C),"590","1001"
"3402",Fairfield (C),"12850",Established,Established_Fairfield (C),"194","283"
"3403",Fairfield (C),"12850",Established,Established_Fairfield (C),"538","918"
"3404",Fairfield (C),"12850",Established,Established_Fairfield (C),"111","157"
"3405",Fairfield (C),"12850",Established,Established_Fairfield (C),"141","199"
"3408",Fairfield (C),"12850",WS Parkland,WS Parkland,"337","532"
"3409",Fairfield (C),"12850",Established,Established_Fairfield (C),"266","416"
"3410",Fairfield (C),"12850",Prairiewood,Prairiewood,"338","556"
"3411",Fairfield (C),"12850",Established,Established_Fairfield (C),"443","666"
"3412",Fairfield (C),"12850",Established,Established_Fairfield (C),"399","689"
"3413",Fairfield (C),"12850",WS Parkland,WS Parkland,"386","555"
"3416",Fairfield (C),"12850",Cabramatta,Cabramatta,"451","663"
"3417",Fairfield (C),"12850",Established,Established_Fairfield (C),"329","607"
"3418",Fairfield (C),"12850",Cabramatta,Cabramatta,"435","651"
"3419",Fairfield (C),"12850",Established,Established_Fairfield (C),"269","431"
"3420",Fairfield (C),"12850",Cabramatta,Cabramatta,"2934","4469"
"3421",Fairfield (C),"12850",Established,Established_Fairfield (C),"443","541"
"3422",Fairfield (C),"12850",Cabramatta,Cabramatta,"566","998"
"3423",Fairfield (C),"12850",Established,Established_Fairfield (C),"637","827"
"3424",Fairfield (C),"12850",Cabramatta,Cabramatta,"570","897"
"3425",Fairfield (C),"12850",Established,Established_Fairfield (C),"104","121"
"3426",Fairfield (C),"12850",Established,Established_Fairfield (C),"1293","1648"
"3429",Fairfield (C),"12850",Established,Established_Fairfield (C),"411","525"
"3430",Fairfield (C),"12850",Established,Established_Fairfield (C),"222","238"
"3431",Fairfield (C),"12850",Established,Established_Fairfield (C),"704","886"
"3432",Fairfield (C),"12850",Established,Established_Fairfield (C),"260","319"
"3433",Fairfield (C),"12850",Established,Established_Fairfield (C),"124","144"
"3434",Fairfield (C),"12850",Established,Established_Fairfield (C),"232","268"
"3437",Fairfield (C),"12850",Established,Established_Fairfield (C),"77","98"
"3438",Fairfield (C),"12850",Established,Established_Fairfield (C),"257","367"
"3439",Fairfield (C),"12850",Canley Heights,Canley Heights,"778","779"
"3440",Fairfield (C),"12850",Established,Established_Fairfield (C),"304","307"
"3441",Fairfield (C),"12850",Established,Established_Fairfield (C),"27","27"
"3442",Fairfield (C),"12850",Canley Vale,Canley Vale,"816","871"
"3443",Fairfield (C),"12850",Established,Established_Fairfield (C),"278","283"
"3444",Fairfield (C),"12850",Established,Established_Fairfield (C),"206","208"
"3447",Fairfield (C),"12850",Edensor Park,Edensor Park,"337","508"
"3448",Fairfield (C),"12850",Edensor Park,Edensor Park,"311","471"
"3449",Fairfield (C),"12850",Established,Established_Fairfield (C),"132","197"
"3450",Fairfield (C),"12850",Bonnyrigg,Bonnyrigg,"392","579"
"3453",Fairfield (C),"12850",Established,Established_Fairfield (C),"44","56"
"3454",Fairfield (C),"12850",Fairfield,Fairfield,"1503","1918"
"3455",Fairfield (C),"12850",Fairfield,Fairfield,"141","174"
"3456",Fairfield (C),"12850",Fairfield,Fairfield,"3625","4806"
"3457",Fairfield (C),"12850",Fairfield,Fairfield,"153","189"
"3458",Fairfield (C),"12850",Established,Established_Fairfield (C),"219","251"
"3459",Fairfield (C),"12850",Fairfield,Fairfield,"475","581"
"3460",Fairfield (C),"12850",Established,Established_Fairfield (C),"208","239"
"3463",Fairfield (C),"12850",Fairfield West,Fairfield West,"609","1056"
"3464",Fairfield (C),"12850",Fairfield Heights,Fairfield Heights,"856","1477"
"3465",Fairfield (C),"12850",Established,Established_Fairfield (C),"132","216"
"3466",Fairfield (C),"12850",Established,Established_Fairfield (C),"84","137"
"3467",Fairfield (C),"12850",Fairfield West,Fairfield West,"139","242"
"3468",Fairfield (C),"12850",Established,Established_Fairfield (C),"264","501"
"3471",Fairfield (C),"12850",Prairiewood,Prairiewood,"3302","5502"
"3472",Fairfield (C),"12850",Prairiewood,Prairiewood,"166","271"
"3473",Fairfield (C),"12850",Greenfield,Greenfield,"543","945"
"3474",Fairfield (C),"12850",Established,Established_Fairfield (C),"25","38"
"3477",Fairfield (C),"12850",WSEA,Western Sydney Employment Area,"1001","6096"
"3478",Fairfield (C),"12850",Horsley,Horsley,"452","8796"
"3479",Penrith (C),"16350",Aerotropolis,Mamre Road,"424","15162"
"3480",Fairfield (C),"12850",WS Parkland,WS Parkland,"440","1029"
"3481",Fairfield (C),"12850",Horsley,Horsley,"307","648"
"3482",Penrith (C),"16350",Aerotropolis,Kemps Creek,"233","3789"
"3483",Penrith (C),"16350",Mount Vernon,Mount Vernon,"218","366"
"3484",Fairfield (C),"12850",Horsley,Horsley,"310","525"
"3485",Penrith (C),"16350",Aerotropolis,South Creek,"299","4853"
"3487",Fairfield (C),"12850",Established,Established_Fairfield (C),"282","401"
"3488",Fairfield (C),"12850",Smithfield,Smithfield,"2461","3217"
"3489",Fairfield (C),"12850",Wetherill Park,Wetherill Park,"421","675"
"3490",Fairfield (C),"12850",Prairiewood,Prairiewood,"251","401"
"3491",Fairfield (C),"12850",Established,Established_Fairfield (C),"426","594"
"3492",Fairfield (C),"12850",Smithfield,Smithfield,"177","263"
"3493",Fairfield (C),"12850",Established,Established_Fairfield (C),"227","363"
"3494",Fairfield (C),"12850",Established,Established_Fairfield (C),"233","386"
"3497",Fairfield (C),"12850",Wakely,Wakely,"331","577"
"3498",Fairfield (C),"12850",Established,Established_Fairfield (C),"622","1107"
"3499",Fairfield (C),"12850",Established,Established_Fairfield (C),"295","531"
"3500",Fairfield (C),"12850",Established,Established_Fairfield (C),"421","665"
"3503",Fairfield (C),"12850",Wetherill Park North,Wetherill Park North,"8812","11080"
"3504",Fairfield (C),"12850",Wetherill Park North,Wetherill Park North,"11245","14604"
"3505",Fairfield (C),"12850",Wetherill Park North,Wetherill Park North,"2494","3111"
"3800",Liverpool (C),"14900",Casula,Casula,"382","585"
"3801",Liverpool (C),"14900",Established,Established_Liverpool (C),"323","467"
"3802",Liverpool (C),"14900",Casula,Casula,"1048","1550"
"3803",Liverpool (C),"14900",Established,Established_Liverpool (C),"620","966"
"3804",Liverpool (C),"14900",Established,Established_Liverpool (C),"395","628"
"3805",Liverpool (C),"14900",Glenfield,Glenfield,"773","1096"
"3808",Liverpool (C),"14900",Chipping Norton,Chipping Norton,"370","534"
"3809",Liverpool (C),"14900",Established,Established_Liverpool (C),"349","566"
"3810",Liverpool (C),"14900",Established,Established_Liverpool (C),"4706","5481"
"3811",Liverpool (C),"14900",Established,Established_Liverpool (C),"1095","1042"
"3812",Liverpool (C),"14900",Established,Established_Liverpool (C),"713","1133"
"3813",Liverpool (C),"14900",Established,Established_Liverpool (C),"227","279"
"3814",Liverpool (C),"14900",Established,Established_Liverpool (C),"2840","3502"
"3815",Liverpool (C),"14900",Moorebank,Moorebank,"811","1184"
"3816",Liverpool (C),"14900",Established,Established_Liverpool (C),"2114","2567"
"3817",Liverpool (C),"14900",Established,Established_Liverpool (C),"580","815"
"3818",Liverpool (C),"14900",Established,Established_Liverpool (C),"2060","2198"
"3819",Liverpool (C),"14900",Established,Established_Liverpool (C),"99","135"
"3822",Liverpool (C),"14900",Established,Established_Liverpool (C),"255","445"
"3823",Liverpool (C),"14900",Established,Established_Liverpool (C),"1118","2383"
"3824",Liverpool (C),"14900",Moorebank Intermodal,Moorebank Intermodal,"1771","3159"
"3825",Liverpool (C),"14900",Established,Established_Liverpool (C),"798","1517"
"3826",Liverpool (C),"14900",Established,Established_Liverpool (C),"101","181"
"3827",Liverpool (C),"14900",Established,Established_Liverpool (C),"400","673"
"3828",Liverpool (C),"14900",Wattle Grove,Wattle Grove,"12","20"
"3829",Liverpool (C),"14900",Established,Established_Liverpool (C),"156","250"
"3830",Liverpool (C),"14900",Holsworthy Army Base,Holsworthy Army Base,"2508","3607"
"3831",Liverpool (C),"14900",Liverpool,Liverpool,"579","1231"
"3836",Liverpool (C),"14900",Established,Established_Liverpool (C),"464","944"
"3838",Liverpool (C),"14900",Liverpool,Liverpool,"495","977"
"3839",Liverpool (C),"14900",Liverpool,Liverpool,"3830","6590"
"3841",Liverpool (C),"14900",Liverpool,Liverpool,"5893","13671"
"3842",Liverpool (C),"14900",15th Ave,15th Ave,"771","1449"
"3843",Liverpool (C),"14900",Liverpool,Liverpool,"4406","9106"
"3844",Liverpool (C),"14900",Liverpool,Liverpool,"508","868"
"3845",Liverpool (C),"14900",Liverpool,Liverpool,"290","493"
"3846",Liverpool (C),"14900",Liverpool,Liverpool,"464","804"
"3847",Liverpool (C),"14900",Liverpool,Liverpool,"2","3"
"3866",Liverpool (C),"14900",Liverpool,Liverpool,"3795","7843"
"3867",Liverpool (C),"14900",Liverpool,Liverpool,"13","22"
"3868",Liverpool (C),"14900",Liverpool,Liverpool,"7","12"
"3869",Liverpool (C),"14900",Liverpool,Liverpool,"987","1709"
"3870",Liverpool (C),"14900",Liverpool,Liverpool,"407","654"
"3850",Liverpool (C),"14900",15th Ave,15th Ave,"168","335"
"3851",Liverpool (C),"14900",15th Ave,15th Ave,"346","652"
"3853",Liverpool (C),"14900",Established,Established_Liverpool (C),"249","506"
"3856",Liverpool (C),"14900",Established,Established_Liverpool (C),"481","920"
"3852",Liverpool (C),"14900",15th Ave,15th Ave,"2706","3539"
"3854",Liverpool (C),"14900",15th Ave,15th Ave,"1739","2217"
"3855",Liverpool (C),"14900",15th Ave,15th Ave,"5160","6443"
"3857",Liverpool (C),"14900",Established,Established_Liverpool (C),"207","365"
"3858",Liverpool (C),"14900",Established,Established_Liverpool (C),"266","466"
"3859",Liverpool (C),"14900",Established,Established_Liverpool (C),"408","826"
"3860",Liverpool (C),"14900",Established,Established_Liverpool (C),"184","344"
"3861",Liverpool (C),"14900",Established,Established_Liverpool (C),"214","380"
"3862",Liverpool (C),"14900",Established,Established_Liverpool (C),"285","499"
"3863",Liverpool (C),"14900",Edmonson Park,Edmondson Park,"83","125"
"3864",Liverpool (C),"14900",Edmonson Park,Edmondson Park,"1","37"
"3865",Liverpool (C),"14900",Edmonson Park,Edmondson Park,"64","2086"
"3875",Liverpool (C),"14900",Edmonson Park,Edmondson Park,"117","3019"
"3832",Liverpool (C),"14900",Liverpool,Liverpool,"50","107"
"3833",Liverpool (C),"14900",Warwick Farm,Warwick Farm,"1046","1668"
"3834",Liverpool (C),"14900",Liverpool,Liverpool,"1311","1659"
"3835",Liverpool (C),"14900",Liverpool,Liverpool,"180","460"
"3837",Liverpool (C),"14900",Liverpool,Liverpool,"40","117"
"3840",Liverpool (C),"14900",Warwick Farm,Warwick Farm,"1233","1379"
"3848",Liverpool (C),"14900",Liverpool,Liverpool,"1","2"
"3849",Liverpool (C),"14900",Liverpool,Liverpool,"255","893"
"2927",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1363","2118"
"2928",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"752","1110"
"2929",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"434","680"
"2930",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"368","562"
"2931",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"371","587"
"2932",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"188","268"
"2934",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1184","1657"
"2935",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"2261","2832"
"2936",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"7169","10220"
"2937",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"542","939"
"2938",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"265","394"
"2939",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"766","1177"
"2940",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"341","509"
"2943",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"307","485"
"2944",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1429","2008"
"2945",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"411","621"
"2946",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"703","1168"
"2947",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"461","652"
"2948",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"265","385"
"2949",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"3420","4104"
"2900",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"3060","3899"
"2901",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"3697","4305"
"2902",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"3400","6023"
"2903",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"356","515"
"2904",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"2760","4207"
"2905",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"506","695"
"2896",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"57","91"
"2897",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"127","186"
"2898",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"65","94"
"2899",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"166","228"
"2906",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"126","195"
"2907",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"256","371"
"2908",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"296","462"
"2895",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1691","1921"
"2913",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"265","301"
"2915",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"404","650"
"2916",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"273","461"
"2917",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"561","826"
"2919",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"3313","4947"
"2920",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"366","579"
"2922",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"357","577"
"2923",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"99","128"
"2924",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"366","560"
"2909",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"105","153"
"2910",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"255","408"
"2914",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"846","1687"
"2918",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"441","695"
"2921",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"661","1036"
"2811",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1093","1585"
"2812",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"555","973"
"2813",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"147","217"
"2816",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"7","10"
"2817",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"293","463"
"2818",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"617","917"
"2819",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"662","1109"
"2822",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"214","310"
"2823",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"79","102"
"2824",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1789","2813"
"2825",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"173","297"
"2826",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"616","977"
"2827",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"988","1564"
"2828",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"446","782"
"2829",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"147","246"
"2830",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"611","1058"
"2831",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1816","3407"
"2834",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"215","347"
"2835",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"445","699"
"2836",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"248","392"
"2837",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"196","325"
"2838",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"481","719"
"2839",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1046","1689"
"2840",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"517","910"
"2841",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"179","296"
"2844",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"29","42"
"2845",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"76","127"
"2848",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1614","2348"
"2849",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"504","858"
"2850",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"819","1382"
"2851",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"3552","4613"
"2852",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"3647","6748"
"2853",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"444","725"
"2854",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"1375","2118"
"2855",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"307","536"
"2856",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"271","449"
"2857",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"8","12"
"2801",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"168","279"
"2803",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"203","316"
"2804",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"328","505"
"2805",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"236","368"
"2807",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"2683","4341"
"2808",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"262","400"
"2802",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"350","571"
"2806",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"413","669"
"2800",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"282","435"
