MB_ID,lon,lat,T15,T30,pop,NSW_LOCA_2,W15_value,W60_value,A30_value
"10490590000",150.8466617000,-33.9430654000,"2568","20370","163",HORNINGSEA PARK,"2491","22392","1254942"
"10490600000",150.8456651000,-33.9424494000,"2498","22007","146",HORNINGSEA PARK,"2498","22542","1339288"
"10490610000",150.8417817000,-33.9446323000,"3012","18604","125",HORNINGSEA PARK,"1523","20838","1198651"
"10490620000",150.8431614000,-33.9443914000,"4550","28751","114",HORNINGSEA PARK,"2018","22540","1254122"
"10490630000",150.8431630000,-33.9462623000,"4284","28946","0",HORNINGSEA PARK,"1569","18927","1259948"
"10490640000",150.8469513000,-33.9473385000,"2876","27602","148",HORNINGSEA PARK,"1018","20250","1204859"
"10490650000",150.8421726000,-33.9480818000,"1899","22296","170",HORNINGSEA PARK,"1139","19476","1270670"
"10490660000",150.8443139000,-33.9486725000,"3654","30395","179",HORNINGSEA PARK,"1246","24387","1257989"
"10490670000",150.8398199000,-33.9469780000,"2429","29596","144",HORNINGSEA PARK,"1185","19380","1317528"
"10490680000",150.8410928000,-33.9467872000,"2438","25093","209",HORNINGSEA PARK,"1415","20007","1291091"
"10490690000",150.8393975000,-33.9479896000,"1386","15904","154",HORNINGSEA PARK,"1265","28426","1257647"
"10490700000",150.8382256000,-33.9448599000,"3585","41771","130",HORNINGSEA PARK,"1348","25581","1392470"
"10490710000",150.8402433000,-33.9447310000,"3212","28252","127",HORNINGSEA PARK,"1438","20819","1237646"
"10490720000",150.8394555000,-33.9431210000,"1607","23242","232",HORNINGSEA PARK,"884","18971","1298659"
"10490730000",150.8387349000,-33.9440436000,"3491","41203","97",HORNINGSEA PARK,"1517","24267","1383506"
"10490750000",150.8412559000,-33.9364998000,"2003","41407","107",WEST HOXTON,"1145","17924","1515134"
"10490760000",150.8402417000,-33.9380569000,"2199","38815","153",WEST HOXTON,"1259","18292","1523184"
"10490770000",150.8373550000,-33.9380902000,"1937","35178","9",WEST HOXTON,"1647","18533","1505794"
"10490780000",150.8387656000,-33.9369097000,"3045","54185","113",WEST HOXTON,"1714","19774","1538819"
"10490790000",150.8395079000,-33.9395332000,"908","25105","267",WEST HOXTON,"881","21581","1506267"
"10490820000",150.8369131000,-33.9419536000,"1624","18579","133",WEST HOXTON,"1019","20594","1389163"
"10490830000",150.8361176000,-33.9428503000,"858","10711","83",WEST HOXTON,"858","16554","1298381"
"10490840000",150.8316773000,-33.9418802000,"2477","21033","149",WEST HOXTON,"1374","19769","1253064"
"10490850000",150.8342894000,-33.9441026000,"3327","37748","248",WEST HOXTON,"1542","23816","1392231"
"10490860000",150.8312210000,-33.9427118000,"1923","19966","182",WEST HOXTON,"1300","19107","1221186"
"10490871000",150.8323363000,-33.9426586000,"1725","19581","83",WEST HOXTON,"1374","20092","1292685"
"10490872000",150.8332744000,-33.9424875000,"2682","23260","89",WEST HOXTON,"1416","20692","1326927"
"10490890000",150.8291305000,-33.9405105000,"1170","16014","163",WEST HOXTON,"1124","14306","1150823"
"10490900000",150.8298164000,-33.9392878000,"2903","30521","232",WEST HOXTON,"1115","13897","1162220"
"10490910000",150.8348602000,-33.9412710000,"3082","24132","147",WEST HOXTON,"1447","21787","1361998"
"10490920000",150.8358413000,-33.9398217000,"2470","29137","191",WEST HOXTON,"1784","21355","1358777"
"10490930000",150.8329257000,-33.9384820000,"2937","40195","176",WEST HOXTON,"1390","16465","1293285"
"10490940000",150.8343055000,-33.9393422000,"2257","32985","164",WEST HOXTON,"1355","16224","1303096"
"10490960000",150.8314849000,-33.9391318000,"4107","33681","126",WEST HOXTON,"1183","14097","1167897"
"10490970000",150.8314703000,-33.9365922000,"3459","43433","140",WEST HOXTON,"1272","15316","1296549"
"10490980000",150.8355720000,-33.9378308000,"3158","47620","141",WEST HOXTON,"1641","17243","1434387"
"10490990000",150.8326879000,-33.9369924000,"4495","55126","163",WEST HOXTON,"1400","15626","1372678"
"10491000000",150.8345203000,-33.9365934000,"4211","64096","166",WEST HOXTON,"1161","15766","1464012"
"10491010000",150.8366379000,-33.9365693000,"1225","45067","172",WEST HOXTON,"872","17712","1503720"
"10491030000",150.8276046000,-33.9391050000,"1201","20651","163",WEST HOXTON,"1079","13775","1067989"
"10491040000",150.8414879000,-33.9350150000,"3831","84884","0",WEST HOXTON,"1809","21717","1628647"
"10491050000",150.8435245000,-33.9331370000,"3474","74189","136",WEST HOXTON,"1526","23205","1567575"
"10491060000",150.8439344000,-33.9321337000,"3408","57604","135",WEST HOXTON,"1498","22152","1665574"
"10491070000",150.8430493000,-33.9292876000,"855","25338","0",WEST HOXTON,"652","22635","1668607"
"10491080000",150.8420240000,-33.9293085000,"688","32125","120",WEST HOXTON,"688","21601","1607273"
"10491090000",150.8430424000,-33.9307983000,"1483","42720","134",WEST HOXTON,"414","20569","1622251"
"10491100000",150.8401627000,-33.9285689000,"639","39179","142",WEST HOXTON,"639","19637","1603665"
"10491110000",150.8393185000,-33.9302675000,"427","35201","126",WEST HOXTON,"427","17854","1540682"
"10491120000",150.8396830000,-33.9317978000,"545","40455","114",WEST HOXTON,"524","17859","1571190"
"10491130000",150.8412954000,-33.9318891000,"1055","41315","101",WEST HOXTON,"491","18968","1627958"
"10491140000",150.8411141000,-33.9303452000,"385","28868","110",WEST HOXTON,"385","18207","1564438"
"10491160000",150.8498861000,-33.9294897000,"1727","51636","219",HOXTON PARK,"1366","29939","1569231"
"10491171000",150.8474633000,-33.9311895000,"2374","55734","138",HOXTON PARK,"1122","28789","1589632"
"10491172000",150.8476504000,-33.9303846000,"1788","42434","124",HOXTON PARK,"1151","27782","1624223"
"10491180000",150.8477577000,-33.9289095000,"4233","58789","145",HOXTON PARK,"1880","28775","1685532"
"10491190000",150.8495499000,-33.9317644000,"1746","59404","0",HOXTON PARK,"1502","29638","1602799"
"10491201000",150.8508980000,-33.9304768000,"2460","34360","151",HOXTON PARK,"1653","30802","1550857"
"10491202000",150.8518469000,-33.9301817000,"3023","39492","78",HOXTON PARK,"1926","32069","1573296"
"10491210000",150.8418020000,-33.9276584000,"654","27295","0",WEST HOXTON,"654","20552","1628091"
"10491220000",150.8421978000,-33.9259312000,"783","51352","155",WEST HOXTON,"783","22103","1589317"
"10491230000",150.8449638000,-33.9279019000,"1203","28115","135",WEST HOXTON,"756","23513","1659601"
"10491241000",150.8447487000,-33.9264198000,"1593","37615","92",WEST HOXTON,"1298","27948","1693246"
"10491242000",150.8426444000,-33.9270403000,"908","34539","88",WEST HOXTON,"897","23427","1620759"
"10491251000",150.8401148000,-33.9273903000,"402","36076","125",WEST HOXTON,"402","18303","1561417"
"10491252000",150.8398042000,-33.9261177000,"518","53072","88",WEST HOXTON,"518","17834","1563389"
"10491260000",150.8464736000,-33.9275286000,"3178","64295","215",WEST HOXTON,"1855","30301","1750904"
"10491270000",150.8414933000,-33.9230193000,"1703","84606","160",WEST HOXTON,"1008","20311","1603861"
"10491300000",150.8466393000,-33.9255304000,"1125","28575","147",WEST HOXTON,"1125","28933","1708637"
"10491310000",150.8468344000,-33.9242563000,"2124","38633","150",WEST HOXTON,"1938","32122","1620540"
"10491332000",150.8523544000,-33.9262079000,"3515","51006","83",HOXTON PARK,"2226","34343","1707397"
"10491333000",150.8508274000,-33.9277566000,"2850","45084","103",HOXTON PARK,"2221","33749","1672704"
"10491340000",150.8525070000,-33.9285920000,"2066","31519","175",HOXTON PARK,"1935","33448","1620507"
"10491352000",150.8519451000,-33.9295115000,"2906","39639","65",HOXTON PARK,"1834","32271","1619010"
"10491362000",150.8538539000,-33.9267334000,"4099","70006","98",HOXTON PARK,"2374","33860","1724277"
"10491382000",150.8530092000,-33.9293832000,"3189","41807","0",HOXTON PARK,"2158","34915","1610901"
"10491390000",150.8530377000,-33.9314514000,"2310","52753","139",HOXTON PARK,"1435","31119","1553297"
"10491400000",150.8550173000,-33.9318715000,"2771","31766","148",HOXTON PARK,"1715","37774","1547442"
"10491430000",150.8586682000,-33.9323234000,"1315","33202","0",HOXTON PARK,"1315","34551","1561628"
"10491440000",150.8624721000,-33.9299226000,"1064","56021","0",HOXTON PARK,"912","36515","1615800"
"10491450000",150.8616933000,-33.9285277000,"1404","64957","160",HOXTON PARK,"1109","36849","1624642"
"10491460000",150.8597823000,-33.9285297000,"3129","83270","98",HOXTON PARK,"1469","38413","1736686"
"10491490000",150.8526870000,-33.9218129000,"3317","58491","95",HINCHINBROOK,"1481","32289","1806040"
"10491500000",150.8518564000,-33.9206148000,"1423","30800","140",HINCHINBROOK,"1289","30141","1741594"
"10491510000",150.8510353000,-33.9218678000,"5898","97044","104",HINCHINBROOK,"1971","35185","1814231"
"10491520000",150.8497429000,-33.9233989000,"3607","66973","116",HINCHINBROOK,"1907","31144","1711474"
"10491540000",150.8534430000,-33.9234095000,"2558","52196","133",HINCHINBROOK,"1790","35630","1763925"
"10491550000",150.8515370000,-33.9235788000,"1602","44875","175",HINCHINBROOK,"1602","34903","1693864"
"10491560000",150.8541283000,-33.9253547000,"6375","78803","111",HINCHINBROOK,"2429","36276","1708475"
"10491570000",150.8521214000,-33.9249562000,"2345","40329","113",HINCHINBROOK,"1456","33263","1699212"
"10491640000",150.8308705000,-33.9231494000,"742","9501","146",WEST HOXTON,"742","10315","1502916"
"10491670000",150.8399193000,-33.9178463000,"1450","85588","9",MIDDLETON GRANGE,"828","19050","1657825"
"10491680000",150.8618166000,-33.9223603000,"1906","60168","173",HINCHINBROOK,"1739","40290","1743996"
"10491700000",150.8420972000,-33.9333214000,"1393","42563","112",WEST HOXTON,"1372","20164","1623731"
"10491711000",150.8369871000,-33.9326329000,"2787","56567","168",WEST HOXTON,"607","16251","1522758"
"10491713000",150.8386701000,-33.9324452000,"1032","50608","126",WEST HOXTON,"535","17523","1559686"
"10491716000",150.8401887000,-33.9332325000,"1187","49642","121",WEST HOXTON,"580","18116","1576261"
"10491717000",150.8379279000,-33.9325550000,"1422","53964","162",WEST HOXTON,"545","16390","1538467"
"10491810000",150.8393581000,-33.9614960000,"10","65","811",DENHAM COURT,"10","8720","715939"
"10491820000",150.8351606000,-33.9717531000,"40","1907","873",DENHAM COURT,"40","12132","895258"
"10491831000",150.8440757000,-33.9675183000,"7","822","568",DENHAM COURT,"7","13823","779508"
"10491832000",150.8395984000,-33.9687086000,"3","745","429",DENHAM COURT,"3","4986","734180"
"10491840000",150.8436812000,-33.9758918000,"85","773","1827",DENHAM COURT,"85","16830","851397"
"10491850000",150.8471848000,-33.9809040000,"684","973","329",DENHAM COURT,"49","21303","1122685"
"10491860000",150.8275047000,-33.9679470000,"6","6","601",DENHAM COURT,"6","6","947054"
"10491870000",150.8359084000,-33.9784055000,"822","1197","487",DENHAM COURT,"822","6407","758282"
"10491890000",150.8525435000,-33.9748274000,"635","4366","0",EDMONDSON PARK,"635","27247","1030226"
"10491900000",150.8694875000,-33.9675330000,"101","5522","0",EDMONDSON PARK,"101","25752","1294392"
"10491910000",150.8602336000,-33.9710935000,"49","52363","0",EDMONDSON PARK,"49","30198","1134846"
"10492532000",150.8785986000,-33.9620862000,"1277","11651","5",CASULA,"1277","22759","1449177"
"10492540000",150.8688348000,-33.8976434000,"2404","30481","241",GREEN VALLEY,"1461","28082","1500299"
"10492561000",150.8442591000,-33.9446372000,"4325","28651","138",HORNINGSEA PARK,"1776","21049","1311562"
"10492562000",150.8451549000,-33.9444954000,"4188","20904","72",HORNINGSEA PARK,"1838","20291","1233215"
"10492570000",150.8575708000,-33.9302066000,"3402","79712","186",HOXTON PARK,"1633","36990","1701889"
"10492580000",150.8568663000,-33.9316540000,"3344","67209","122",HOXTON PARK,"1973","36589","1616695"
"10492600000",150.8380684000,-33.8866585000,"446","1910","0",CECIL HILLS,"446","8579","1890415"
"10492610000",150.8494559000,-33.8825331000,"620","10703","0",CECIL HILLS,"620","13302","1855601"
"10492630000",150.8453501000,-33.8942853000,"1132","11051","120",CECIL HILLS,"831","14534","1753922"
"10492641000",150.8541888000,-33.8907611000,"1005","8748","67",CECIL HILLS,"975","17561","1631982"
"10492642000",150.8569440000,-33.8890883000,"513","5876","46",CECIL HILLS,"513","15354","1550355"
"10492650000",150.8511192000,-33.8905144000,"877","8078","181",CECIL HILLS,"842","13405","1673117"
"10492660000",150.8714600000,-33.9098863000,"6798","84986","122",GREEN VALLEY,"3057","35748","1200622"
"10492670000",150.8621542000,-33.9083473000,"6641","82093","0",GREEN VALLEY,"1977","29141","1436525"
"10492680000",150.8716873000,-33.9245133000,"4512","91633","0",HINCHINBROOK,"3031","43323","1710460"
"10492690000",150.8433200000,-33.9498717000,"1780","24302","195",HORNINGSEA PARK,"949","29468","1241322"
"10492710000",150.8602346000,-33.9273684000,"9331","111599","160",HOXTON PARK,"1725","39630","1778326"
"10492720000",150.8388353000,-33.9487941000,"804","17328","111",HORNINGSEA PARK,"726","29203","1479326"
"10492730000",150.8382745000,-33.9463964000,"2392","29655","108",HORNINGSEA PARK,"1112","20498","1311011"
"10492741000",150.8648087000,-33.9544833000,"3804","42616","171",PRESTONS,"3658","31236","1502911"
"10492742000",150.8655070000,-33.9525266000,"940","42164","186",PRESTONS,"801","30764","1289880"
"10492743000",150.8665587000,-33.9543642000,"724","57326","102",PRESTONS,"475","30141","1328967"
"10492750000",150.8672000000,-33.9526530000,"2420","65635","0",PRESTONS,"901","32709","1351574"
"10492790000",150.6913243000,-33.8812316000,"2177","6253","0",LUDDENHAM,"2177","11353","816970"
"10492822000",150.8684686000,-33.9316252000,"1182","38112","0",PRESTONS,"1161","45371","1845112"
"10492823000",150.8837469000,-33.9418327000,"4828","70239","0",PRESTONS,"3559","41485","1515601"
"10492831000",150.8641598000,-33.9288795000,"705","42477","0",HOXTON PARK,"705","33622","1839020"
"10492832000",150.8727204000,-33.9277475000,"6905","119596","3",HOXTON PARK,"2829","47299","1736225"
"10492833000",150.8677037000,-33.9283123000,"1978","63311","0",HOXTON PARK,"1175","43442","1810512"
"10492860000",150.8406666000,-33.9245351000,"765","75697","146",WEST HOXTON,"674","19516","1552979"
"10917360000",150.9014909000,-33.9533068000,"246","41307","96",CASULA,"236","17117","1321542"
"10923040000",150.8608571000,-33.8836132000,"1124","23866","0",CECIL HILLS,"917","20782","1811397"
"10923050000",150.8584311000,-33.8838407000,"2586","40507","0",CECIL HILLS,"709","18002","1837350"
"10923060000",150.8640358000,-33.8838394000,"1915","24561","0",CECIL HILLS,"1176","22986","1814718"
"10923070000",150.8624315000,-33.8835373000,"1549","25193","0",CECIL HILLS,"967","21805","1810334"
"10923080000",150.8596568000,-33.8836948000,"1753","31451","0",CECIL HILLS,"744","19749","1815570"
"10923090000",150.8634843000,-33.8848542000,"512","12997","0",CECIL HILLS,"409","12547","1806713"
"10923640000",150.8601421000,-33.8897839000,"1270","16645","0",CECIL HILLS,"1239","21441","1791331"
"10923650000",150.8570451000,-33.8936358000,"1493","17266","3",CECIL HILLS,"1420","21704","1773738"
"10923660000",150.8590398000,-33.8911200000,"1729","18561","0",CECIL HILLS,"1642","20896","1785624"
"10923670000",150.8610594000,-33.8978955000,"2194","17944","0",GREEN VALLEY,"847","23293","1569383"
"10923700000",150.8626752000,-33.8983605000,"2180","20404","0",GREEN VALLEY,"1249","25831","1532104"
"10923710000",150.8763472000,-33.9000689000,"3343","79120","0",GREEN VALLEY,"1469","33059","1475359"
"11007020000",150.9181290000,-33.9049275000,"1785","19718","0",WARWICK FARM,"1785","64351","1570042"
"11007030000",150.9255728000,-33.9074779000,"1923","22239","0",WARWICK FARM,"1902","62546","1288454"
"11007040000",150.9289191000,-33.9070770000,"309","25016","0",WARWICK FARM,"302","63204","1247156"
"11007050000",150.9359593000,-33.9059934000,"1136","45164","0",WARWICK FARM,"1136","60569","1240599"
"11007060000",150.9305126000,-33.9089240000,"558","52302","0",WARWICK FARM,"558","68959","1278698"
"11007140000",150.9530358000,-33.9054719000,"110","6354","0",CHIPPING NORTON,"110","15533","985945"
"11007160000",150.9402295000,-33.9038751000,"1089","60201","0",WARWICK FARM,"1089","66399","1293554"
"11007660000",150.9097396000,-33.9112996000,"604","57672","0",LIVERPOOL,"596","78358","1403385"
"11007670000",150.9116278000,-33.9093841000,"771","50079","0",LIVERPOOL,"783","62919","1391916"
"11007680000",150.9088060000,-33.9130061000,"2024","63922","0",LIVERPOOL,"1171","77210","1479203"
"11012500000",150.9540904000,-33.9080304000,"1068","49078","0",CHIPPING NORTON,"315","33240","1040348"
"11012510000",150.9642390000,-33.9094004000,"86","2499","0",CHIPPING NORTON,"86","11585","1063069"
"11012530000",150.9723978000,-33.9176298000,"899","9304","0",CHIPPING NORTON,"899","25856","1234623"
"11012540000",150.9717657000,-33.9216525000,"2513","20546","0",CHIPPING NORTON,"2513","17858","1393642"
"11012550000",150.9712376000,-33.9124453000,"994","4999","0",CHIPPING NORTON,"994","12200","1105700"
"11012560000",150.9592066000,-33.9066902000,"141","7254","0",CHIPPING NORTON,"141","15345","1060616"
"11012570000",150.9511237000,-33.9125595000,"754","37283","0",CHIPPING NORTON,"368","46255","1205028"
"11012590000",150.9608752000,-33.9446137000,"1429","4026","0",MOOREBANK,"1429","22812","1468378"
"11012600000",150.9426938000,-33.9363422000,"3770","15662","0",MOOREBANK,"3088","65800","1618614"
"11012610000",150.9452796000,-33.9089955000,"589","45960","18",WARWICK FARM,"589","55601","1256497"
