MB_ID,lon,lat,T15,T30,pop,NSW_LOCA_2,W15_value
"10032020",150.7544592000,-33.9057168000,"13536","48273","0",BADGERYS CREEK,"13536"
"10032021",150.7361808000,-33.9074511000,"13499","63706","0",BADGERYS CREEK,"13499"
"10032022",150.7579317000,-33.9074378000,"7579","54846","0",BADGERYS CREEK,"7579"
"10032023",150.7572153000,-33.9087902000,"7925","48099","0",BADGERYS CREEK,"7925"
"10032024",150.7551024000,-33.9070083000,"11250","45810","0",BADGERYS CREEK,"11250"
"10032025",150.7548696000,-33.9083465000,"9616","46711","0",BADGERYS CREEK,"9616"
"10032026",150.7507570000,-33.9097984000,"11045","71953","0",BADGERYS CREEK,"10918"
"10032027",150.7504084000,-33.9116425000,"9578","69301","0",BRINGELLY,"9460"
"10032028",150.7514811000,-33.9099316000,"10330","71609","1",BADGERYS CREEK,"10220"
"10032029",150.7526155000,-33.9097383000,"9886","64204","1",BADGERYS CREEK,"9886"
"10032030",150.7624721000,-33.9021893000,"5230","56769","0",BADGERYS CREEK,"5213"
"10032031",150.7589885000,-33.9062161000,"6666","46230","0",BADGERYS CREEK,"6666"
"10032032",150.7604364000,-33.9050298000,"6796","53296","0",BADGERYS CREEK,"6796"
"10032033",150.7423602000,-33.9054415000,"12241","73041","0",BADGERYS CREEK,"12241"
"10032034",150.7418775000,-33.9049173000,"10780","70978","0",BADGERYS CREEK,"10780"
"10032035",150.7498550000,-33.9099408000,"10945","82089","1",BADGERYS CREEK,"10374"
"10032036",150.7484893000,-33.9100154000,"16237","96601","0",BADGERYS CREEK,"12411"
"10032037",150.7413094000,-33.9041687000,"10597","58538","0",BADGERYS CREEK,"10597"
"10032038",150.7481273000,-33.9049361000,"16318","61669","1",BADGERYS CREEK,"16318"
"10032039",150.7423934000,-33.9000051000,"10145","47386","0",BADGERYS CREEK,"10145"
"10032040",150.7442310000,-33.8988612000,"6438","42335","0",BADGERYS CREEK,"6438"
"10032041",150.7298922000,-33.9012239000,"8824","45385","0",BADGERYS CREEK,"8824"
"10032042",150.7280544000,-33.9023675000,"7582","41562","0",BADGERYS CREEK,"7582"
"10032043",150.7317300000,-33.9000802000,"7670","45101","0",BADGERYS CREEK,"7670"
"10032044",150.7512442000,-33.8915120000,"8294","34640","0",BADGERYS CREEK,"8294"
"10032045",150.7491740000,-33.8939942000,"9451","39190","0",BADGERYS CREEK,"9451"
"10032046",150.7561551000,-33.9100179000,"5837","40185","0",BADGERYS CREEK,"5837"
"10032047",150.7463014000,-33.8963792000,"10538","42293","0",BADGERYS CREEK,"10538"
"10032048",150.7460686000,-33.8977173000,"11311","45397","0",BADGERYS CREEK,"11311"
"10032049",150.7481389000,-33.8952352000,"10389","42775","0",BADGERYS CREEK,"10389"
"10032050",150.7479511000,-33.9058255000,"16985","79306","1",BADGERYS CREEK,"16869"
"10032051",150.7487270000,-33.9091190000,"13659","86269","0",BADGERYS CREEK,"12410"
"10032052",150.7409190000,-33.9083327000,"11948","73399","1",BADGERYS CREEK,"11944"
"10032053",150.7416114000,-33.9085419000,"11823","76330","0",BADGERYS CREEK,"11711"
"10032054",150.7424703000,-33.9090186000,"12462","88013","1",BADGERYS CREEK,"11576"
"10032055",150.7425897000,-33.9074816000,"13705","78030","0",BADGERYS CREEK,"13344"
"10032056",150.7470738000,-33.9079370000,"15122","89531","0",BADGERYS CREEK,"13871"
"10032057",150.7480798000,-33.9083662000,"15637","88822","0",BADGERYS CREEK,"14302"
"10032058",150.7450935000,-33.9085284000,"17684","96474","0",BADGERYS CREEK,"15157"
"10032059",150.7449115000,-33.9075526000,"15571","88524","0",BADGERYS CREEK,"14874"
"10032060",150.7440085000,-33.9066342000,"13907","77343","0",BADGERYS CREEK,"13798"
"10032061",150.7520693000,-33.9081668000,"10491","61027","0",BADGERYS CREEK,"10431"
"10032062",150.7508062000,-33.9080742000,"12430","64883","0",BADGERYS CREEK,"12388"
"10032063",150.7494772000,-33.9088309000,"13807","81426","0",BADGERYS CREEK,"13090"
"10032064",150.7459074000,-33.9082966000,"17069","96903","0",BADGERYS CREEK,"14549"
"10032065",150.7413809000,-33.9060415000,"12087","70456","0",BADGERYS CREEK,"12048"
"10032066",150.7513200000,-33.9076073000,"11425","63382","0",BADGERYS CREEK,"11425"
"10032067",150.7526582000,-33.9059720000,"10449","59934","0",BADGERYS CREEK,"10449"
"10032068",150.7514509000,-33.9052165000,"11669","61362","1",BADGERYS CREEK,"11669"
"10032069",150.7499603000,-33.9059578000,"14970","72654","0",BADGERYS CREEK,"14970"
"10032070",150.7530842000,-33.9073713000,"10129","59805","1",BADGERYS CREEK,"10129"
"10032071",150.7435464000,-33.9090725000,"15317","91574","0",BADGERYS CREEK,"13151"
"10032072",150.7504489000,-33.9065940000,"13087","63650","0",BADGERYS CREEK,"13087"
"10032073",150.7459934000,-33.9046424000,"18960","71062","1",BADGERYS CREEK,"18960"
"10032074",150.7474827000,-33.9085421000,"15222","89859","0",BADGERYS CREEK,"13595"
"10032075",150.7502553000,-33.9085367000,"12235","73179","0",BADGERYS CREEK,"11935"
"10032076",150.7452835000,-33.9095708000,"16057","92532","1",BADGERYS CREEK,"13771"
"10032077",150.7468422000,-33.9094995000,"15640","94261","1",BADGERYS CREEK,"13469"
"10032078",150.7433460000,-33.9041687000,"14523","60177","1",BADGERYS CREEK,"14523"
"10032079",150.7403315000,-33.9053151000,"15041","66194","1",BADGERYS CREEK,"15041"
"10032080",150.7442370000,-33.9052650000,"15330","76260","0",BADGERYS CREEK,"15330"
"10032081",150.7463248000,-33.9064853000,"17357","88161","0",BADGERYS CREEK,"15984"
"10032082",150.7472433000,-33.9066321000,"16561","88165","0",BADGERYS CREEK,"15711"
"10032083",150.7412212000,-33.9050656000,"10497","67545","0",BADGERYS CREEK,"10497"
"10032084",150.7408549000,-33.9044403000,"10476","62512","0",BADGERYS CREEK,"10476"
"10032085",150.7518884000,-33.9071078000,"11079","62140","0",BADGERYS CREEK,"11079"
"10032086",150.7456469000,-33.9067123000,"16716","87782","1",BADGERYS CREEK,"15925"
"10032087",150.7714890000,-33.9117214000,"3580","94628","10",KEMPS CREEK,"214"
"10032088",150.7712792000,-33.9034985000,"1641","71716","10",KEMPS CREEK,"266"
"10032089",150.7416169000,-33.9067171000,"12053","73684","0",BADGERYS CREEK,"12053"
"10032090",150.7410005000,-33.9067171000,"12724","69825","0",BADGERYS CREEK,"12712"
"10032091",150.7529863000,-33.9064114000,"9481","51721","0",BADGERYS CREEK,"9481"
"10032092",150.7525066000,-33.9069564000,"11341","65830","0",BADGERYS CREEK,"11341"
"10032093",150.7709190000,-33.9102863000,"2960","88379","10",KEMPS CREEK,"218"
"10032094",150.7681183000,-33.9098985000,"1670","78857","10",KEMPS CREEK,"156"
"10032095",150.7711515000,-33.9089481000,"3181","93004","10",KEMPS CREEK,"152"
"10032096",150.7644991000,-33.9095106000,"196","55726","10",KEMPS CREEK,"72"
"10032097",150.7706865000,-33.9116245000,"4681","94573","10",KEMPS CREEK,"256"
"10032098",150.7642665000,-33.9108488000,"2068","70430","10",KEMPS CREEK,"572"
"10032099",150.7479778000,-33.9094082000,"16918","94857","0",BADGERYS CREEK,"12511"
"10032100",150.7436947000,-33.9060311000,"14214","74821","0",BADGERYS CREEK,"14212"
"10032101",150.7497684000,-33.9068670000,"14083","71878","0",BADGERYS CREEK,"14083"
"10032102",150.7511990000,-33.9063059000,"12368","64924","0",BADGERYS CREEK,"12368"
"10032103",150.7458172000,-33.9055318000,"17424","77769","1",BADGERYS CREEK,"17301"
"10032104",150.7486483000,-33.9078667000,"15334","81638","0",BADGERYS CREEK,"14300"
"10032105",150.7492387000,-33.9073541000,"13621","75208","0",BADGERYS CREEK,"13377"
"10032106",150.7398364000,-33.9082648000,"8899","65333","1",BADGERYS CREEK,"8899"
"10032107",150.7446634000,-33.9068945000,"15129","79881","0",BADGERYS CREEK,"14878"
"10032108",150.7422465000,-33.9068960000,"13352","73794","0",BADGERYS CREEK,"13352"
"10032109",150.7475586000,-33.9069549000,"16164","87328","1",BADGERYS CREEK,"15437"
"10032110",150.7519491000,-33.9060177000,"11632","57910","0",BADGERYS CREEK,"11572"
"10032111",150.7439791000,-33.9081350000,"14245","83523","0",BADGERYS CREEK,"13893"
"10032112",150.7444690000,-33.9086416000,"15193","88816","0",BADGERYS CREEK,"13877"
"10032113",150.7431556000,-33.9055902000,"13483","74163","0",BADGERYS CREEK,"13483"
"10032114",150.7432131000,-33.9079687000,"14688","88259","0",BADGERYS CREEK,"14090"
"10032163",150.6257816000,-33.9295592000,"0","2","1",SILVERDALE,"0"
"10032164",150.6260165000,-33.9282214000,"0","15","1",SILVERDALE,"0"
"10032165",150.6201646000,-33.9288738000,"0","8","1",SILVERDALE,"0"
"10032166",150.6193621000,-33.9287759000,"0","18","1",SILVERDALE,"0"
"10032167",150.6268189000,-33.9283192000,"0","24","1",SILVERDALE,"0"
"10032168",150.6245780000,-33.9294123000,"0","12","1",SILVERDALE,"0"
"10032169",150.6252141000,-33.9281235000,"0","11","1",SILVERDALE,"0"
"10032170",150.6244116000,-33.9280256000,"0","10","1",SILVERDALE,"0"
"10032171",150.6276214000,-33.9284171000,"0","33","1",SILVERDALE,"0"
"10032172",150.6265841000,-33.9296570000,"0","10","1",SILVERDALE,"0"
"10032173",150.6273863000,-33.9297549000,"0","6","1",SILVERDALE,"0"
"10032174",150.6209670000,-33.9289717000,"0","8","1",SILVERDALE,"0"
"10032178",150.6467213000,-33.9103058000,"75","362","0",GREENDALE,"75"
"10032184",150.6203995000,-33.9275360000,"0","19","1",SILVERDALE,"0"
"10032185",150.6195971000,-33.9274381000,"0","18","1",SILVERDALE,"0"
"10032186",150.6212019000,-33.9276339000,"0","19","1",SILVERDALE,"0"
"10032187",150.6185597000,-33.9286779000,"0","18","1",SILVERDALE,"0"
"10032188",150.6263492000,-33.9309948000,"0","5","1",SILVERDALE,"0"
"10032189",150.6344914000,-33.9313043000,"6","39","1",SILVERDALE,"6"
"10032190",150.6217694000,-33.9290696000,"0","9","1",SILVERDALE,"0"
"10032191",150.6225719000,-33.9291676000,"0","9","1",SILVERDALE,"0"
"10032192",150.6220044000,-33.9277319000,"0","9","1",SILVERDALE,"0"
"10032193",150.6228068000,-33.9278298000,"0","9","1",SILVERDALE,"0"
"10032194",150.6271510000,-33.9310926000,"0","3","1",SILVERDALE,"0"
"10032195",150.6187947000,-33.9273402000,"0","18","1",SILVERDALE,"0"
"10033393",150.6470233000,-33.9225930000,"89","431","0",GREENDALE,"89"
"10034039",150.6407726000,-33.8780442000,"56","335","1",WALLACIA,"56"
"10034253",150.6347033000,-33.8956624000,"14","157","1",WALLACIA,"14"
"10034267",150.6348057000,-33.8943289000,"22","135","1",WALLACIA,"22"
"10035068",150.7803884000,-33.8783437000,"290","20937","10",KEMPS CREEK,"302"
"10035124",150.7771471000,-33.8782406000,"368","22693","10",KEMPS CREEK,"320"
"10036157",150.8304404000,-33.9217676000,"712","10039","112",WEST HOXTON,"712"
"10037266",150.6803200000,-33.9457643000,"87","413","0",GREENDALE,"87"
"10037270",150.6567728000,-33.9538318000,"96","548","0",GREENDALE,"96"
"10037299",150.6614896000,-33.9503066000,"100","598","0",GREENDALE,"100"
"10037311",150.6712564000,-33.9460290000,"129","561","0",GREENDALE,"129"
"10037338",150.6431522000,-33.9589572000,"82","366","0",GREENDALE,"82"
"10037351",150.6557356000,-33.9550720000,"83","520","0",GREENDALE,"83"
"10037411",150.6536610000,-33.9575523000,"70","486","0",GREENDALE,"70"
"10037554",150.6528583000,-33.9574546000,"72","475","0",GREENDALE,"72"
"10038592",150.8278914000,-33.9536583000,"8","161","0",LEPPINGTON,"8"
"10038603",150.8222332000,-33.9592757000,"66","6285","386",LEPPINGTON,"66"
"10038610",150.8141675000,-33.9493607000,"3463","12845","0",AUSTRAL,"3463"
"10038828",150.8197949000,-33.9669881000,"363","4843","129",LEPPINGTON,"363"
"10038933",150.7961254000,-33.9479043000,"1550","19147","226",AUSTRAL,"1550"
"10038938",150.7978360000,-33.9481285000,"296","12652","226",AUSTRAL,"296"
"10038941",150.8080408000,-33.9489702000,"5096","22598","75",AUSTRAL,"5096"
"10039748",150.8082162000,-33.9452434000,"4440","20121","226",AUSTRAL,"4440"
"10039749",150.8069700000,-33.9425280000,"5913","22210","0",AUSTRAL,"5913"
"10039750",150.8065680000,-33.9447999000,"7159","20473","226",AUSTRAL,"7159"
"10039751",150.8164843000,-33.9437018000,"950","15469","150",AUSTRAL,"950"
"10039752",150.8131656000,-33.9460779000,"950","11459","0",AUSTRAL,"950"
"10039753",150.8124196000,-33.9437162000,"1900","23742","150",AUSTRAL,"1900"
"10039754",150.8135468000,-33.9435873000,"1900","20849","150",AUSTRAL,"1900"
"10039755",150.8153605000,-33.9434574000,"950","21703","150",AUSTRAL,"950"
"10039756",150.8146427000,-33.9448144000,"950","20957","150",AUSTRAL,"950"
"10039757",150.8074050000,-33.9449246000,"7159","19663","226",AUSTRAL,"7159"
"10039758",150.8080367000,-33.9461486000,"4768","18968","226",AUSTRAL,"4768"
"10039759",150.8089688000,-33.9461486000,"5096","19118","226",AUSTRAL,"5096"
"10039760",150.8063925000,-33.9477400000,"5064","17273","0",AUSTRAL,"5064"
"10039761",150.8071146000,-33.9463738000,"5096","20221","226",AUSTRAL,"5096"
"10039762",150.8040196000,-33.9453201000,"6505","15876","0",AUSTRAL,"6505"
"10039763",150.8052636000,-33.9460976000,"3818","16863","226",AUSTRAL,"3818"
"10039764",150.8062724000,-33.9462502000,"3490","16178","226",AUSTRAL,"3490"
"10039765",150.8180356000,-33.9471359000,"2228","12233","150",AUSTRAL,"2228"
"10039821",150.7447128000,-33.9396947000,"1972","10217","40",BRINGELLY,"1972"
"10039862",150.7743989000,-33.9421307000,"948","5660","20",ROSSMORE,"948"
"10039863",150.7752017000,-33.9422276000,"977","4756","20",ROSSMORE,"977"
"10039864",150.7760045000,-33.9423245000,"918","4103","20",ROSSMORE,"918"
"10039865",150.7701523000,-33.9429841000,"745","3813","20",ROSSMORE,"745"
"10039866",150.7709551000,-33.9430811000,"772","3835","20",ROSSMORE,"772"
"10039867",150.7735961000,-33.9420337000,"1041","6967","20",ROSSMORE,"1041"
"10039868",150.7834622000,-33.9418584000,"862","4178","20",ROSSMORE,"862"
"10039869",150.7826594000,-33.9417615000,"944","5173","20",ROSSMORE,"920"
"10039870",150.7763549000,-33.9369339000,"1026","60025","20",ROSSMORE,"671"
"10039871",150.7827865000,-33.9363119000,"792","28857","20",ROSSMORE,"704"
"10039872",150.7825541000,-33.9376501000,"1041","33397","20",ROSSMORE,"778"
"10039873",150.7708503000,-33.9389696000,"865","7431","20",ROSSMORE,"865"
"10039874",150.7710829000,-33.9376315000,"889","17490","20",ROSSMORE,"889"
"10039875",150.7714204000,-33.9404047000,"844","5653","20",ROSSMORE,"852"
"10039876",150.7722232000,-33.9405017000,"968","6683","20",ROSSMORE,"968"
"10039877",150.7780752000,-33.9398420000,"1101","4066","20",ROSSMORE,"1101"
"10039878",150.7764935000,-33.9396482000,"800","3212","20",ROSSMORE,"800"
"10039879",150.7730260000,-33.9405986000,"1023","7739","20",ROSSMORE,"1015"
"10039880",150.7738287000,-33.9406956000,"1057","13305","20",ROSSMORE,"1057"
"10039881",150.7847299000,-33.9392789000,"784","8172","20",ROSSMORE,"760"
"10039882",150.7839271000,-33.9391820000,"864","17138","20",ROSSMORE,"768"
"10039883",150.7850786000,-33.9372716000,"788","24917","20",ROSSMORE,"652"
"10039884",150.7788780000,-33.9399389000,"1105","4402","20",ROSSMORE,"1105"
"10039885",150.7796808000,-33.9400358000,"1086","5183","20",ROSSMORE,"1086"
"10039886",150.7775590000,-33.9384178000,"840","3252","20",ROSSMORE,"840"
"10039887",150.7788234000,-33.9372137000,"864","5026","20",ROSSMORE,"864"
"10039888",150.7798492000,-33.9344950000,"860","34742","20",ROSSMORE,"650"
"10039889",150.7778218000,-33.9343434000,"1375","64703","20",ROSSMORE,"867"
"10039890",150.7810301000,-33.9292849000,"431","41181","20",ROSSMORE,"410"
"10039891",150.7789876000,-33.9359882000,"770","10688","20",ROSSMORE,"672"
"10039892",150.7770005000,-33.9358319000,"1317","61740","20",ROSSMORE,"800"
"10039893",150.7924576000,-33.9347856000,"7976","43486","150",AUSTRAL,"71"
"10039894",150.7907417000,-33.9339898000,"3762","31189","150",AUSTRAL,"34"
"10039895",150.7942522000,-33.9354250000,"5163","55157","150",AUSTRAL,"71"
"10039896",150.7934217000,-33.9348922000,"4466","46243","150",AUSTRAL,"71"
"10039897",150.7937854000,-33.9377956000,"5167","60215","150",AUSTRAL,"71"
"10039898",150.7929891000,-33.9366032000,"5143","51215","0",AUSTRAL,"71"
"10039899",150.7836947000,-33.9405202000,"898","7270","20",ROSSMORE,"848"
"10039900",150.7703850000,-33.9416460000,"802","4346","12",ROSSMORE,"802"
"10039901",150.7711878000,-33.9417429000,"797","4374","20",ROSSMORE,"797"
"10039902",150.7776101000,-33.9425184000,"872","3335","20",ROSSMORE,"872"
"10039903",150.7778427000,-33.9411802000,"1089","3868","20",ROSSMORE,"1089"
"10039904",150.7844975000,-33.9406171000,"782","4131","20",ROSSMORE,"790"
"10039905",150.7853003000,-33.9407139000,"640","3982","20",ROSSMORE,"640"
"10039906",150.7786455000,-33.9412771000,"1073","3733","20",ROSSMORE,"1073"
"10039907",150.7727933000,-33.9419368000,"897","5650","20",ROSSMORE,"897"
"10039908",150.7719906000,-33.9418399000,"825","4505","20",ROSSMORE,"825"
"10039909",150.7794482000,-33.9413740000,"1026","3531","20",ROSSMORE,"1024"
"10039910",150.7789001000,-33.9303778000,"645","35887","20",ROSSMORE,"621"
"10039911",150.7764920000,-33.9300871000,"1072","67687","20",ROSSMORE,"729"
"10039912",150.7756893000,-33.9299901000,"799","43042","20",ROSSMORE,"717"
"10039913",150.7797028000,-33.9304747000,"640","33011","20",ROSSMORE,"630"
"10039914",150.7780974000,-33.9302809000,"807","46137","20",ROSSMORE,"650"
"10039915",150.7772947000,-33.9301840000,"1865","82497","20",ROSSMORE,"666"
"10039916",150.7730487000,-33.9310375000,"1229","66342","20",ROSSMORE,"827"
"10039917",150.7722460000,-33.9309406000,"1383","78167","20",ROSSMORE,"825"
"10039918",150.7999303000,-33.9468899000,"6220","20417","226",AUSTRAL,"6220"
"10039919",150.8009973000,-33.9472074000,"6220","21111","226",AUSTRAL,"6220"
"10039920",150.8005783000,-33.9459102000,"6243","26833","150",AUSTRAL,"6209"
"10039921",150.7939057000,-33.9478919000,"1574","14134","226",AUSTRAL,"1574"
"10039922",150.7944245000,-33.9458210000,"4086","32711","0",AUSTRAL,"4024"
"10039923",150.7988788000,-33.9466224000,"6224","24681","226",AUSTRAL,"6220"
"10039924",150.7918065000,-33.9474627000,"8","13895","150",AUSTRAL,"8"
"10039925",150.7872369000,-33.9366988000,"552","11040","20",ROSSMORE,"496"
"10039926",150.7901353000,-33.9371604000,"0","26353","150",AUSTRAL,"0"
"10039927",150.7918614000,-33.9463884000,"304","13919","150",AUSTRAL,"304"
"10039928",150.7918907000,-33.9456673000,"8","14396","150",AUSTRAL,"8"
"10039929",150.7996415000,-33.9482874000,"5270","20269","226",AUSTRAL,"5270"
"10039930",150.8007542000,-33.9484316000,"2777","17445","226",AUSTRAL,"2777"
"10039931",150.7980318000,-33.9466129000,"5270","23953","226",AUSTRAL,"5270"
"10039932",150.7919223000,-33.9448903000,"3732","22060","150",AUSTRAL,"3728"
"10039933",150.7941483000,-33.9446586000,"4036","29865","150",AUSTRAL,"4024"
"10039934",150.7929733000,-33.9377443000,"5185","42999","150",AUSTRAL,"3799"
"10039935",150.7922740000,-33.9413285000,"3927","52130","150",AUSTRAL,"3775"
"10039936",150.7926152000,-33.9395794000,"5129","41005","150",AUSTRAL,"3775"
"10039937",150.7918289000,-33.9394770000,"3861","43718","150",AUSTRAL,"3775"
"10039938",150.7919606000,-33.9429344000,"3807","40328","150",AUSTRAL,"3728"
"10039939",150.7981904000,-33.9449263000,"5952","32949","150",AUSTRAL,"5924"
"10039940",150.7987278000,-33.9422627000,"5135","42847","0",AUSTRAL,"3775"
"10039941",150.8010544000,-33.9444915000,"6398","36379","150",AUSTRAL,"5971"
"10039942",150.8024929000,-33.9452907000,"6507","21940","150",AUSTRAL,"6505"
"10039943",150.7969984000,-33.9462657000,"5926","25333","226",AUSTRAL,"5924"
"10039944",150.7935881000,-33.9431568000,"3970","43354","150",AUSTRAL,"3775"
"10039945",150.8010123000,-33.9425672000,"4075","36885","150",AUSTRAL,"4071"
"10039946",150.8017958000,-33.9430224000,"6301","37854","150",AUSTRAL,"5971"
"10039947",150.7927624000,-33.9430446000,"3772","30838","150",AUSTRAL,"3728"
"10039948",150.8191594000,-33.9509684000,"950","7818","0",AUSTRAL,"950"
"10039949",150.8103487000,-33.9491516000,"5392","16342","0",AUSTRAL,"5392"
"10039950",150.8044101000,-33.9484052000,"4146","16233","0",AUSTRAL,"4146"
